GEO.id,GEO.id2,GEO.display-label,YEAR.id,FINTYPE.id,FINTYPE.display-label,FINSRC.id,FINSRC.display-label,AMOUNT
0400000US17,17,Illinois,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,3389935
0400000US17,17,Illinois,2015,02,Expenditure,023,Total Expenditure - General Expenditure,67921516
0400000US17,17,Illinois,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,18558946
0400000US17,17,Illinois,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,49362570
0400000US17,17,Illinois,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",17895093
0400000US17,17,Illinois,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",22671203
0400000US17,17,Illinois,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1403131
0400000US17,17,Illinois,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",2301367
0400000US17,17,Illinois,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",6190508
0400000US17,17,Illinois,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",437999
0400000US17,17,Illinois,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",1458695
0400000US17,17,Illinois,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",306754
0400000US17,17,Illinois,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",287312
0400000US17,17,Illinois,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",1475485
0400000US17,17,Illinois,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",3389935
0400000US17,17,Illinois,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",10104034
0400000US17,17,Illinois,2015,02,Expenditure,025,Utility Expenditure,0
0400000US17,17,Illinois,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US17,17,Illinois,2015,02,Expenditure,027,Insurance Trust Expenditure,18174600
0400000US17,17,Illinois,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,8343690
0400000US17,17,Illinois,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",64212776
0400000US17,17,Illinois,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,180338182
0400000US18,18,Indiana,2015,01,Revenue,01,Total Revenue,38919794
0400000US18,18,Indiana,2015,01,Revenue,010,General Revenue ,35036133
0400000US18,18,Indiana,2015,01,Revenue,0101,Intergovernmental Revenue,11689694
0400000US18,18,Indiana,2015,01,Revenue,0102,Total Taxes,17605651
0400000US18,18,Indiana,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,7279604
0400000US18,18,Indiana,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,3532267
0400000US18,18,Indiana,2015,01,Revenue,01023,License Taxes,641788
0400000US18,18,Indiana,2015,01,Revenue,01024,Individual Income Taxes,5232977
0400000US18,18,Indiana,2015,01,Revenue,01025,Corporation Net income Taxes,903572
0400000US18,18,Indiana,2015,01,Revenue,01026,All Other Taxes ,15443
0400000US18,18,Indiana,2015,01,Revenue,0103,Current Charges,3531574
0400000US18,18,Indiana,2015,01,Revenue,0104,Miscellaneous General Revenue,2209214
0400000US18,18,Indiana,2015,01,Revenue,011,Utility Revenue ,X
0400000US18,18,Indiana,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US18,18,Indiana,2015,01,Revenue,013,Insurance Trust Revenue ,3883661
0400000US18,18,Indiana,2015,02,Expenditure,02,Total Expenditure,37579376
0400000US18,18,Indiana,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,9548136
0400000US18,18,Indiana,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,28031240
0400000US18,18,Indiana,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,20660808
0400000US18,18,Indiana,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2163562
0400000US18,18,Indiana,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,3029662
0400000US18,18,Indiana,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,1170064
0400000US18,18,Indiana,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,1007144
0400000US18,18,Indiana,2015,02,Expenditure,023,Total Expenditure - General Expenditure,34549336
0400000US18,18,Indiana,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,9548136
0400000US18,18,Indiana,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,25001200
0400000US18,18,Indiana,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",14865806
0400000US18,18,Indiana,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",11501010
0400000US18,18,Indiana,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",158234
0400000US18,18,Indiana,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",569675
0400000US18,18,Indiana,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",2581379
0400000US18,18,Indiana,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",229327
0400000US18,18,Indiana,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",681831
0400000US18,18,Indiana,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",343124
0400000US18,18,Indiana,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",81929
0400000US18,18,Indiana,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",640839
0400000US18,18,Indiana,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",1007144
0400000US18,18,Indiana,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1889038
0400000US18,18,Indiana,2015,02,Expenditure,025,Utility Expenditure,378
0400000US18,18,Indiana,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US18,18,Indiana,2015,02,Expenditure,027,Insurance Trust Expenditure,3029662
0400000US18,18,Indiana,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,4368595
0400000US18,18,Indiana,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",22463710
0400000US18,18,Indiana,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,58168989
0400000US19,19,Iowa,2015,01,Revenue,01,Total Revenue,23478092
0400000US19,19,Iowa,2015,01,Revenue,010,General Revenue ,20317912
0400000US19,19,Iowa,2015,01,Revenue,0101,Intergovernmental Revenue,6547949
0400000US19,19,Iowa,2015,01,Revenue,0102,Total Taxes,9187483
0400000US19,19,Iowa,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,3040627
0400000US19,19,Iowa,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,1228001
0400000US19,19,Iowa,2015,01,Revenue,01023,License Taxes,874778
0400000US19,19,Iowa,2015,01,Revenue,01024,Individual Income Taxes,3471617
0400000US19,19,Iowa,2015,01,Revenue,01025,Corporation Net income Taxes,463238
0400000US19,19,Iowa,2015,01,Revenue,01026,All Other Taxes ,109222
0400000US19,19,Iowa,2015,01,Revenue,0103,Current Charges,3263620
0400000US19,19,Iowa,2015,01,Revenue,0104,Miscellaneous General Revenue,1318860
0400000US19,19,Iowa,2015,01,Revenue,011,Utility Revenue ,0
0400000US19,19,Iowa,2015,01,Revenue,012,Liquor Stores Revenue,280834
0400000US19,19,Iowa,2015,01,Revenue,013,Insurance Trust Revenue ,2879346
0400000US19,19,Iowa,2015,02,Expenditure,02,Total Expenditure,22833954
0400000US19,19,Iowa,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,5298032
0400000US19,19,Iowa,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,17535922
0400000US19,19,Iowa,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,12307776
0400000US19,19,Iowa,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2040995
0400000US19,19,Iowa,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,2388037
0400000US19,19,Iowa,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,582635
0400000US19,19,Iowa,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,216479
0400000US19,19,Iowa,2015,02,Expenditure,023,Total Expenditure - General Expenditure,20253628
0400000US19,19,Iowa,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,5298032
0400000US19,19,Iowa,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,14955596
0400000US19,19,Iowa,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",7118769
0400000US19,19,Iowa,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",6223107
0400000US19,19,Iowa,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1751476
0400000US19,19,Iowa,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",261541
0400000US19,19,Iowa,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",2149455
0400000US19,19,Iowa,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",102012
0400000US19,19,Iowa,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",293600
0400000US19,19,Iowa,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",305572
0400000US19,19,Iowa,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",34182
0400000US19,19,Iowa,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",576090
0400000US19,19,Iowa,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",216479
0400000US19,19,Iowa,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1221345
0400000US19,19,Iowa,2015,02,Expenditure,025,Utility Expenditure,0
0400000US19,19,Iowa,2015,02,Expenditure,026,Liquor Stores Expenditure,192289
0400000US19,19,Iowa,2015,02,Expenditure,027,Insurance Trust Expenditure,2388037
0400000US19,19,Iowa,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,3346726
0400000US19,19,Iowa,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",6223008
0400000US19,19,Iowa,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,43292850
0400000US20,20,Kansas,2015,01,Revenue,01,Total Revenue,17949863
0400000US20,20,Kansas,2015,01,Revenue,010,General Revenue ,16121674
0400000US20,20,Kansas,2015,01,Revenue,0101,Intergovernmental Revenue,3947193
0400000US20,20,Kansas,2015,01,Revenue,0102,Total Taxes,7883960
0400000US20,20,Kansas,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,3052986
0400000US20,20,Kansas,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,924820
0400000US20,20,Kansas,2015,01,Revenue,01023,License Taxes,378193
0400000US20,20,Kansas,2015,01,Revenue,01024,Individual Income Taxes,2262951
0400000US20,20,Kansas,2015,01,Revenue,01025,Corporation Net income Taxes,458306
0400000US20,20,Kansas,2015,01,Revenue,01026,All Other Taxes ,806704
0400000US20,20,Kansas,2015,01,Revenue,0103,Current Charges,3231057
0400000US20,20,Kansas,2015,01,Revenue,0104,Miscellaneous General Revenue,1059464
0400000US20,20,Kansas,2015,01,Revenue,011,Utility Revenue ,X
0400000US20,20,Kansas,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US20,20,Kansas,2015,01,Revenue,013,Insurance Trust Revenue ,1828189
0400000US20,20,Kansas,2015,02,Expenditure,02,Total Expenditure,18043289
0400000US20,20,Kansas,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,4849983
0400000US20,20,Kansas,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,13193306
0400000US20,20,Kansas,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,9755053
0400000US20,20,Kansas,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1131153
0400000US20,20,Kansas,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,1972913
0400000US20,20,Kansas,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,158368
0400000US20,20,Kansas,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,175819
0400000US20,20,Kansas,2015,02,Expenditure,023,Total Expenditure - General Expenditure,16070376
0400000US20,20,Kansas,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,4849983
0400000US20,20,Kansas,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,11220393
0400000US20,20,Kansas,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",6999820
0400000US20,20,Kansas,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",3986056
0400000US20,20,Kansas,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1712018
0400000US20,20,Kansas,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",131796
0400000US20,20,Kansas,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1298356
0400000US20,20,Kansas,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",101829
0400000US20,20,Kansas,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",360900
0400000US20,20,Kansas,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",231629
0400000US20,20,Kansas,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",38259
0400000US20,20,Kansas,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",430112
0400000US20,20,Kansas,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",175819
0400000US20,20,Kansas,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",603782
0400000US20,20,Kansas,2015,02,Expenditure,025,Utility Expenditure,X
0400000US20,20,Kansas,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US20,20,Kansas,2015,02,Expenditure,027,Insurance Trust Expenditure,1972913
0400000US20,20,Kansas,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,2712132
0400000US20,20,Kansas,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",7581462
0400000US20,20,Kansas,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,23972103
0400000US21,21,Kentucky,2015,01,Revenue,01,Total Revenue,30059829
0400000US21,21,Kentucky,2015,01,Revenue,010,General Revenue ,26633530
0400000US21,21,Kentucky,2015,01,Revenue,0101,Intergovernmental Revenue,10559736
0400000US21,21,Kentucky,2015,01,Revenue,0102,Total Taxes,11597983
0400000US21,21,Kentucky,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,3267331
0400000US21,21,Kentucky,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,2183120
0400000US21,21,Kentucky,2015,01,Revenue,01023,License Taxes,487834
0400000US21,21,Kentucky,2015,01,Revenue,01024,Individual Income Taxes,4069501
0400000US21,21,Kentucky,2015,01,Revenue,01025,Corporation Net income Taxes,751910
0400000US21,21,Kentucky,2015,01,Revenue,01026,All Other Taxes ,838287
0400000US21,21,Kentucky,2015,01,Revenue,0103,Current Charges,3419193
0400000US21,21,Kentucky,2015,01,Revenue,0104,Miscellaneous General Revenue,1056618
0400000US21,21,Kentucky,2015,01,Revenue,011,Utility Revenue ,0
0400000US21,21,Kentucky,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US21,21,Kentucky,2015,01,Revenue,013,Insurance Trust Revenue ,3426299
0400000US21,21,Kentucky,2015,02,Expenditure,02,Total Expenditure,33376672
0400000US21,21,Kentucky,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,4709948
0400000US21,21,Kentucky,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,28666724
0400000US21,21,Kentucky,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,20382646
0400000US21,21,Kentucky,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2445191
0400000US21,21,Kentucky,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,4263050
0400000US21,21,Kentucky,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,923704
0400000US21,21,Kentucky,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,652133
0400000US21,21,Kentucky,2015,02,Expenditure,023,Total Expenditure - General Expenditure,29113622
0400000US21,21,Kentucky,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,4709948
0400000US21,21,Kentucky,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,24403674
0400000US21,21,Kentucky,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",9681710
0400000US21,21,Kentucky,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",10918824
0400000US21,21,Kentucky,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1422065
0400000US21,21,Kentucky,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",643581
0400000US21,21,Kentucky,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",2732030
0400000US21,21,Kentucky,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",195408
0400000US21,21,Kentucky,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",532798
0400000US21,21,Kentucky,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",338503
0400000US21,21,Kentucky,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",99791
0400000US21,21,Kentucky,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",882241
0400000US21,21,Kentucky,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",652133
0400000US21,21,Kentucky,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1014538
0400000US21,21,Kentucky,2015,02,Expenditure,025,Utility Expenditure,0
0400000US21,21,Kentucky,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US21,21,Kentucky,2015,02,Expenditure,027,Insurance Trust Expenditure,4263050
0400000US21,21,Kentucky,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,4191368
0400000US21,21,Kentucky,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",13784882
0400000US21,21,Kentucky,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,42027997
0400000US22,22,Louisiana,2015,01,Revenue,01,Total Revenue,28101183
0400000US22,22,Louisiana,2015,01,Revenue,010,General Revenue ,23461674
0400000US22,22,Louisiana,2015,01,Revenue,0101,Intergovernmental Revenue,9918105
0400000US22,22,Louisiana,2015,01,Revenue,0102,Total Taxes,9696730
0400000US22,22,Louisiana,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,2926783
0400000US22,22,Louisiana,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,2358843
0400000US22,22,Louisiana,2015,01,Revenue,01023,License Taxes,386358
0400000US22,22,Louisiana,2015,01,Revenue,01024,Individual Income Taxes,2983104
0400000US22,22,Louisiana,2015,01,Revenue,01025,Corporation Net income Taxes,253650
0400000US22,22,Louisiana,2015,01,Revenue,01026,All Other Taxes ,787992
0400000US22,22,Louisiana,2015,01,Revenue,0103,Current Charges,1838343
0400000US22,22,Louisiana,2015,01,Revenue,0104,Miscellaneous General Revenue,2008496
0400000US22,22,Louisiana,2015,01,Revenue,011,Utility Revenue ,12287
0400000US22,22,Louisiana,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US22,22,Louisiana,2015,01,Revenue,013,Insurance Trust Revenue ,4627222
0400000US22,22,Louisiana,2015,02,Expenditure,02,Total Expenditure,31206858
0400000US22,22,Louisiana,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,5726498
0400000US22,22,Louisiana,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,25480360
0400000US22,22,Louisiana,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,17127490
0400000US22,22,Louisiana,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2016566
0400000US22,22,Louisiana,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,4621061
0400000US22,22,Louisiana,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,860762
0400000US22,22,Louisiana,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,854481
0400000US22,22,Louisiana,2015,02,Expenditure,023,Total Expenditure - General Expenditure,26577347
0400000US22,22,Louisiana,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,5726498
0400000US22,22,Louisiana,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,20850849
0400000US22,22,Louisiana,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",8938108
0400000US22,22,Louisiana,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",8365742
0400000US22,22,Louisiana,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",480411
0400000US22,22,Louisiana,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",538631
0400000US22,22,Louisiana,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1611669
0400000US22,22,Louisiana,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",369059
0400000US22,22,Louisiana,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",701803
0400000US22,22,Louisiana,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",789414
0400000US22,22,Louisiana,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",364241
0400000US22,22,Louisiana,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",985127
0400000US22,22,Louisiana,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",854481
0400000US22,22,Louisiana,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",2578661
0400000US22,22,Louisiana,2015,02,Expenditure,025,Utility Expenditure,8450
0400000US22,22,Louisiana,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US22,22,Louisiana,2015,02,Expenditure,027,Insurance Trust Expenditure,4621061
0400000US22,22,Louisiana,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,3974642
0400000US22,22,Louisiana,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",17616233
0400000US22,22,Louisiana,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,62790817
0400000US23,23,Maine,2015,01,Revenue,01,Total Revenue,8949059
0400000US23,23,Maine,2015,01,Revenue,010,General Revenue ,8008767
0400000US23,23,Maine,2015,01,Revenue,0101,Intergovernmental Revenue,2784359
0400000US23,23,Maine,2015,01,Revenue,0102,Total Taxes,4064075
0400000US23,23,Maine,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,1280298
0400000US23,23,Maine,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,718753
0400000US23,23,Maine,2015,01,Revenue,01023,License Taxes,268026
0400000US23,23,Maine,2015,01,Revenue,01024,Individual Income Taxes,1533130
0400000US23,23,Maine,2015,01,Revenue,01025,Corporation Net income Taxes,168966
0400000US23,23,Maine,2015,01,Revenue,01026,All Other Taxes ,94902
0400000US23,23,Maine,2015,01,Revenue,0103,Current Charges,680704
0400000US23,23,Maine,2015,01,Revenue,0104,Miscellaneous General Revenue,479629
0400000US23,23,Maine,2015,01,Revenue,011,Utility Revenue ,8744
0400000US23,23,Maine,2015,01,Revenue,012,Liquor Stores Revenue,156169
0400000US23,23,Maine,2015,01,Revenue,013,Insurance Trust Revenue ,775379
0400000US23,23,Maine,2015,02,Expenditure,02,Total Expenditure,8955660
0400000US23,23,Maine,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,1254898
0400000US23,23,Maine,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,7700762
0400000US23,23,Maine,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,5859434
0400000US23,23,Maine,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,464373
0400000US23,23,Maine,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,1036218
0400000US23,23,Maine,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,136999
0400000US23,23,Maine,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,203738
0400000US23,23,Maine,2015,02,Expenditure,023,Total Expenditure - General Expenditure,7788200
0400000US23,23,Maine,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,1254898
0400000US23,23,Maine,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,6533302
0400000US23,23,Maine,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",2081683
0400000US23,23,Maine,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",2917467
0400000US23,23,Maine,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",51676
0400000US23,23,Maine,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",441237
0400000US23,23,Maine,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",643931
0400000US23,23,Maine,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",79612
0400000US23,23,Maine,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",155673
0400000US23,23,Maine,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",175377
0400000US23,23,Maine,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",7616
0400000US23,23,Maine,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",295798
0400000US23,23,Maine,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",203738
0400000US23,23,Maine,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",734392
0400000US23,23,Maine,2015,02,Expenditure,025,Utility Expenditure,20587
0400000US23,23,Maine,2015,02,Expenditure,026,Liquor Stores Expenditure,110655
0400000US23,23,Maine,2015,02,Expenditure,027,Insurance Trust Expenditure,1036218
0400000US23,23,Maine,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1058695
0400000US23,23,Maine,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",5011671
0400000US23,23,Maine,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,18629874
0400000US24,24,Maryland,2015,01,Revenue,01,Total Revenue,42718541
0400000US24,24,Maryland,2015,01,Revenue,010,General Revenue ,38297637
0400000US24,24,Maryland,2015,01,Revenue,0101,Intergovernmental Revenue,12342856
0400000US24,24,Maryland,2015,01,Revenue,0102,Total Taxes,20001304
0400000US24,24,Maryland,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,4409919
0400000US24,24,Maryland,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,4040399
0400000US24,24,Maryland,2015,01,Revenue,01023,License Taxes,851466
0400000US24,24,Maryland,2015,01,Revenue,01024,Individual Income Taxes,8346145
0400000US24,24,Maryland,2015,01,Revenue,01025,Corporation Net income Taxes,1003588
