PRECINCT,COUNTY,PRECINCT2,NAME,population,surveyed_democrat_percentage,surveyed_independent_green_percentage,surveyed_independent_percentage,surveyed_republican_percentage,surveyed_blank_percentage,surveyed_libertarian_percentage,surveyed_total,cluster
703,047,0703,LIGNUM,1975.196959,31.72690763,0.0000000000000000,0.0000000000000000,68.07228916,0.200803213,0.0000000000000000,498,52
702,047,0702,BRANDY STATION,3627.128373,26.73366834,0.0000000000000000,0.0000000000000000,72.86432161,0.40201005,0.0000000000000000,995,97
501,580,0501,PRECINCT 5-1,1117.924363,27.61094871,0.0000000000000000,5.049162902,64.94817964,2.391708743,0.0000000000000000,3763,85
704,047,0704,RICHARDSVILLE,888.424154,27.23735409,0.0000000000000000,0.0000000000000000,72.76264591,0.0000000000000000,0.0000000000000000,257,97
302,095,0302,POWHATAN B,1907.3892,0.0000000000000000,0.0000000000000000,0.0000000000000000,91.53439153,8.465608466,0.0000000000000000,378,20
303,095,0303,POWHATAN C,1824.724497,0.0000000000000000,0.0000000000000000,0.0000000000000000,93.30708661,6.692913386,0.0000000000000000,508,20
301,095,0301,POWHATAN A,4357.913184,0.0000000000000000,0.0000000000000000,0.0000000000000000,94.61279461,5.387205387,0.0000000000000000,1485,20
304,095,0304,POWHATAN D,5024.326395,0.0000000000000000,0.0000000000000000,0.0000000000000000,91.6015625,8.3984375,0.0000000000000000,1024,20
202,143,0202,BEARSKIN,513.75968,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,14
107,153,0107,MARSTELLER,6467.585196,47.21906924,0.0000000000000000,0.0000000000000000,52.553916,0.227014756,0.0000000000000000,1762,49
106,153,0106,JACKSON,7430.26532,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,48
105,153,0105,LIMESTONE,4377.808847,45.01424501,0.0000000000000000,0.0000000000000000,54.77207977,0.213675214,0.0000000000000000,1404,48
104,153,0104,NOKESVILLE,2621.224135,24.70588235,0.0000000000000000,0.0000000000000000,75.05882353,0.235294118,0.0000000000000000,850,49
103,153,0103,GLENKIRK,3628.189052,43.17976513,0.0000000000000000,0.0000000000000000,56.72990063,0.090334237,0.0000000000000000,1107,48
102,153,0102,CEDAR POINT,6447.767985,41.44254279,0.0000000000000000,0.0000000000000000,58.37408313,0.183374083,0.0000000000000000,1636,49
101,153,0101,BRENTSVILLE,4526.087702,30.14240506,0.0000000000000000,0.0000000000000000,69.77848101,0.079113924,0.0000000000000000,1264,73
102,093,0102,CYPRESS CREEK,2994.225817,0.0000000000000000,0.0000000000000000,0.0000000000000000,94.32404541,5.675954592,0.0000000000000000,969,8
044,550,0044,NANSEMOND,2387.055024,0.0000000000000000,0.0000000000000000,0.0000000000000000,94.60370995,5.396290051,0.0000000000000000,593,8
101,093,0101,SMITHFIELD,4112.677174,0.0000000000000000,0.0000000000000000,0.0000000000000000,94.02390438,5.976095618,0.0000000000000000,1255,8
502,109,0502,CUCKOO,2190.832819,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.79411765,2.205882353,0.0000000000000000,408,5
501,011,0501,OAKVILLE,2079.19633,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.54794521,4.452054795,0.0000000000000000,584,72
502,011,0502,AGEE,882.160761,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.31182796,2.688172043,0.0000000000000000,186,72
407,153,0407,HERITAGE HUNT,3445.551279,39.58742633,0.0000000000000000,0.0000000000000000,60.36345776,0.049115914,0.0000000000000000,2036,48
405,710,0405,CHESTERFIELD,5232.742287,99.88399072,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.116009281,0.0000000000000000,862,71
204,143,0204,SANDY LEVEL,1401.591339,29.00552486,0.0000000000000000,0.0000000000000000,70.99447514,0.0000000000000000,0.0000000000000000,362,14
101,630,0101,PRECINCT 1 - DISTRICT ONE,6279.40126,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,97
402,710,0402,BERKLEY,3249.014271,61.01485149,0.0000000000000000,0.0000000000000000,34.28217822,0.0000000000000000,4.702970297,808,57
108,650,0108,THOMAS,6929.212792,98.4775641,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.522435897,0.0000000000000000,1248,83
047,550,0047,GREEN SEA,2043.434663,0.0000000000000000,0.0000000000000000,0.0000000000000000,96.34146341,3.658536585,0.0000000000000000,574,8
601,175,0601,COURTLAND,2072.634901,45.93128391,0.0000000000000000,0.0000000000000000,54.06871609,0.0000000000000000,0.0000000000000000,553,51
602,175,0602,SEDLEY,686.314894,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.45652174,0.543478261,0.0000000000000000,184,51
408,153,0408,SUDLEY,3598.827477,44.45876289,0.0000000000000000,0.0000000000000000,55.28350515,0.257731959,0.0000000000000000,776,48
302,077,0302,FAIRVIEW,2264.440879,55.74003795,0.0000000000000000,4.222011385,39.943074,0.09487666,0.0000000000000000,2108,13
301,077,0301,BAYWOOD,1658.462766,0.0000000000000000,0.0000000000000000,0.0000000000000000,100,0.0000000000000000,0.0000000000000000,387,13
201,540,0201,CARVER,4683.470971,0.0000000000000000,0.0000000000000000,0.0000000000000000,91.28959276,8.71040724,0.0000000000000000,884,78
202,540,0202,WALKER,5336.789663,24.37238494,0.0000000000000000,0.0000000000000000,74.89539749,0.732217573,0.0000000000000000,956,78
512,087,0512,NINE MILE,2089.413936,94.29928741,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.700712589,0.0000000000000000,421,40
513,087,0513,PLEASANTS,4759.257141,98.60465116,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.395348837,0.0000000000000000,1290,2
510,087,0510,MEHFOUD,2819.03478,95.30892449,0.0000000000000000,0.0000000000000000,0.0000000000000000,4.691075515,0.0000000000000000,874,68
511,087,0511,MONTROSE,6772.333131,98.61194931,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.388050694,0.0000000000000000,1657,2
516,087,0516,SULLIVANS,2454.781019,95.20884521,0.0000000000000000,0.0000000000000000,0.0000000000000000,4.791154791,0.0000000000000000,814,68
517,087,0517,TOWN HALL,1176.995958,44.7761194,0.0000000000000000,0.0000000000000000,55.08819539,0.13568521,0.0000000000000000,737,68
514,087,0514,ROLFE,6806.503712,98.86114761,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.138852387,0.0000000000000000,2283,68
515,087,0515,SANDSTON,3351.072335,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.05562423,4.944375773,0.0000000000000000,809,2
518,087,0518,WHITLOCKS,2505.500972,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.37572254,4.624277457,0.0000000000000000,865,10
401,191,0401,GLADE SPRING,3259.835046,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.27338129,1.726618705,0.0000000000000000,695,67
402,191,0402,MEADOWVIEW,4567.270029,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.42441209,2.575587906,0.0000000000000000,893,67
001,640,0001,EAST,3732.538478,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.26732673,1.732673267,0.0000000000000000,404,13
003,640,0003,SOUTH,1666.638679,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.25327511,1.746724891,0.0000000000000000,229,13
002,640,0002,NORTH,1542.652045,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.21259843,0.787401575,0.0000000000000000,254,13
401,083,0401,COURTHOUSE,2224.578066,30.65292096,0.0000000000000000,0.0000000000000000,69.27835052,0.068728522,0.0000000000000000,1455,66
403,083,0403,CENTER,2203.297407,14.98470948,0.0000000000000000,0.0000000000000000,85.01529052,0.0000000000000000,0.0000000000000000,654,50
005,590,0005,WARD FIVE,1520.829391,33.74689826,0.0000000000000000,2.481389578,63.27543424,0.496277916,0.0000000000000000,403,34
004,590,0004,WARD FOUR,4991.758463,39.40425532,0.0000000000000000,1.021276596,59.57446809,0.0000000000000000,0.0000000000000000,1175,34
007,590,0007,WARD SEVEN,3331.488768,78.32167832,0.0000000000000000,2.331002331,19.11421911,0.233100233,0.0000000000000000,429,34
006,590,0006,WARD SIX,1934.471209,82.87671233,0.0000000000000000,1.02739726,16.09589041,0.0000000000000000,0.0000000000000000,292,63
001,590,0001,WARD ONE,1340.480783,86,0.0000000000000000,1,13,0.0000000000000000,0.0000000000000000,200,34
003,590,0003,WARD THREE,1373.847926,84.22818792,0.0000000000000000,1.677852349,14.09395973,0.0000000000000000,0.0000000000000000,298,34
002,590,0002,WARD TWO,1836.76878,53.77906977,0.0000000000000000,1.744186047,44.47674419,0.0000000000000000,0.0000000000000000,344,34
009,590,0009,WARD NINE,2329.697866,47.78554779,0.0000000000000000,2.097902098,50.11655012,0.0000000000000000,0.0000000000000000,429,34
008,590,0008,WARD EIGHT,2274.605317,51.62601626,0.0000000000000000,1.829268293,46.54471545,0.0000000000000000,0.0000000000000000,492,63
402,089,0402,DANIELS CREEK,2835.606487,27.76349614,0.0000000000000000,0.0000000000000000,71.97943445,0.257069409,0.0000000000000000,389,14
401,089,0401,COLLINSVILLE NUMBER 1,1690.782036,24.3373494,0.0000000000000000,0.0000000000000000,75.42168675,0.240963855,0.0000000000000000,415,14
404,089,0404,COLLINSVILLE NUMBER 2,3145.88738,29.32996207,0.0000000000000000,0.0000000000000000,70.67003793,0.0000000000000000,0.0000000000000000,791,14
405,089,0405,MOUNTAIN VIEW,1676.924256,33.68273934,0.0000000000000000,0.0000000000000000,66.10761705,0.209643606,0.0000000000000000,1431,14
401,057,0401,CENTRAL,2660.452448,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.72329247,2.276707531,0.0000000000000000,1142,20
101,139,0101,WEST LURAY,4770.788183,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.13114754,2.868852459,0.0000000000000000,976,75
503,169,0503,MANVILLE,564.205449,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.5,2.5,0.0000000000000000,120,69
101,103,0101,PRECINCT 1-1,2344.504388,38.5518591,0.0000000000000000,4.941291585,53.25342466,3.253424658,0.0000000000000000,4088,31
101,159,0101,PRECINCT 1-1,1590.738269,38.5518591,0.0000000000000000,4.941291585,53.25342466,3.253424658,0.0000000000000000,4088,31
201,009,0201,COURT HOUSE,4742.25856,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.59839357,0.401606426,0.0000000000000000,249,26
202,009,0202,TEMPERANCE,1730.029196,0.0000000000000000,0.0000000000000000,0.0000000000000000,92.47572816,7.524271845,0.0000000000000000,412,74
301,105,0301,BEN HUR,3064.252602,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.68786127,2.312138728,0.0000000000000000,519,69
302,105,0302,WOODWAY,3219.540556,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.71181556,0.288184438,0.0000000000000000,347,69
602,069,0602,ASH HOLLOW,4205.459071,39.04338154,0.0000000000000000,0.0000000000000000,57.3971079,0.0000000000000000,3.559510567,899,32
603,069,0603,GREENWOOD,5503.690693,73.89671362,0.0000000000000000,0.0000000000000000,26.00938967,0.093896714,0.0000000000000000,1065,32
601,069,0601,MILLBROOK,3117.228878,34.86111111,0.0000000000000000,0.0000000000000000,62.36111111,0.138888889,2.638888889,720,32
213,041,0213,SOUTHSIDE,6724.210087,96.57495789,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.425042111,0.0000000000000000,1781,19
212,041,0212,ST. LUKE'S,2866.515267,0.0000000000000000,0.0000000000000000,0.0000000000000000,93.74045802,6.259541985,0.0000000000000000,655,19
211,041,0211,NASH,4686.255662,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.76074332,4.239256678,0.0000000000000000,1722,10
210,041,0210,FIVE FORKS,5647.698012,0.0000000000000000,0.0000000000000000,0.0000000000000000,87.18190386,12.81809614,0.0000000000000000,1061,10
214,041,0214,HOPKINS,1978.77648,96,0.0000000000000000,0.0000000000000000,0.0000000000000000,4,0.0000000000000000,150,68
302,137,0302,THREE EAST,1332.482223,39.24731183,0.0000000000000000,0.0000000000000000,60.21505376,0.537634409,0.0000000000000000,372,97
301,137,0301,THREE WEST,5239.724326,43.72791519,0.0000000000000000,0.0000000000000000,55.91872792,0.35335689,0.0000000000000000,1132,78
079,810,0079,PLEASANT HALL,4295.906476,63.73626374,0.0000000000000000,0.0000000000000000,35.98901099,0.274725275,0.0000000000000000,728,3
078,810,0078,INDIAN LAKES,3848.612597,42.57731959,0.0000000000000000,0.0000000000000000,57.31958763,0.103092784,0.0000000000000000,970,3
075,810,0075,COLONY,4067.6022,35.76843556,0.0000000000000000,0.0000000000000000,64.02481048,0.206753963,0.0000000000000000,1451,89
101,125,0101,ROCKFISH,2953.471717,0.0000000000000000,0.0000000000000000,0.0000000000000000,91.52317881,8.476821192,0.0000000000000000,755,74
077,810,0077,BROOKWOOD,5301.258724,46.92982456,0.0000000000000000,0.0000000000000000,52.96052632,0.109649123,0.0000000000000000,912,18
076,810,0076,VILLAGE,5598.072916,55.50660793,0.0000000000000000,0.0000000000000000,44.19970631,0.293685756,0.0000000000000000,681,18
502,127,0502,CHICKAHOMINY RIVER,2080.87545,0.0000000000000000,0.0000000000000000,0.0000000000000000,96.34703196,3.652968037,0.0000000000000000,657,20
301,145,0301,BETHESDA,2809.579346,21.19205298,0.0000000000000000,0.0000000000000000,78.69757174,0.110375276,0.0000000000000000,906,12
302,145,0302,LEE'S LANDING,2991.162735,20.23809524,0.0000000000000000,0.0000000000000000,79.4973545,0.264550265,0.0000000000000000,756,12
501,127,0501,ELTHAM,1671.884782,0.0000000000000000,0.0000000000000000,0.0000000000000000,93.06220096,6.937799043,0.0000000000000000,418,20
402,005,0402,JACKSON HEIGHTS,1398.456994,38.8101983,0.0000000000000000,0.0000000000000000,61.1898017,0.0000000000000000,0.0000000000000000,353,85
401,005,0401,LOW MOOR,1078.276186,38.57677903,0.0000000000000000,0.0000000000000000,61.04868914,0.374531835,0.0000000000000000,267,45
210,510,0210,ST JAMES CHURCH,2694.795458,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,4
201,031,0201,WALKER,4002.96237,24.37238494,0.0000000000000000,0.0000000000000000,74.89539749,0.732217573,0.0000000000000000,956,7
202,031,0202,BEDFORD SPRINGS,3901.200943,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.10066477,1.899335233,0.0000000000000000,1053,7
094,810,0094,PINEWOOD,2484.968666,41.18673647,0.0000000000000000,0.0000000000000000,58.81326353,0.0000000000000000,0.0000000000000000,573,89
093,810,0093,NEWTOWN,2983.382755,99.01574803,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.984251969,0.0000000000000000,508,76
092,810,0092,LITTLE NECK,2503.898873,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.50593824,2.494061758,0.0000000000000000,842,89
091,810,0091,LEXINGTON,5360.167376,0.0000000000000000,0.0000000000000000,0.0000000000000000,69.40594059,30.59405941,0.0000000000000000,1010,3
010,775,0010,HIDDEN VALLEY,3437.985762,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.04843918,4.951560818,0.0000000000000000,929,98
090,810,0090,LAKE JOYCE,2707.114584,0.0000000000000000,0.0000000000000000,0.0000000000000000,96.56301146,3.436988543,0.0000000000000000,611,89
703,191,0703,JOHN BATTLE,3502.043407,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.9769821,1.023017903,0.0000000000000000,782,67
702,191,0702,WALLACE,1646.871053,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.04142012,2.958579882,0.0000000000000000,338,67
701,191,0701,HIGH POINT,2569.87915,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.00142653,0.998573466,0.0000000000000000,701,79
101,045,0101,COURT HOUSE,992.3926,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.59839357,0.401606426,0.0000000000000000,249,85
601,800,0601,LAKESIDE,4461.670059,0.0000000000000000,0.0000000000000000,0.0000000000000000,91.61147903,8.388520971,0.0000000000000000,906,8
603,800,0603,ELEPHANTS FORK/WESTHAVEN,1853.249403,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.68421053,1.315789474,0.0000000000000000,304,8
501,620,0501,PRECINCT 5-1,1484.677486,27.61094871,0.0000000000000000,5.049162902,64.94817964,2.391708743,0.0000000000000000,3763,51
605,800,0605,HOLLYWOOD,2094.488602,100,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,421,8
604,800,0604,WILROY,2500.858274,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.09688581,1.903114187,0.0000000000000000,578,8
401,061,0401,MARSHALL,3815.26922,95.97747385,0.0000000000000000,0.0000000000000000,0.0000000000000000,4.022526146,0.0000000000000000,1243,25
402,061,0402,LEEDS,3139.023588,43.67713004,0.0000000000000000,0.0000000000000000,56.32286996,0.0000000000000000,0.0000000000000000,1115,25
403,061,0403,WATERLOO,3771.381295,37.36413043,0.0000000000000000,0.0000000000000000,62.56793478,0.067934783,0.0000000000000000,1472,25
404,061,0404,SPRINGS VALLEY,1795.914902,35.05843072,0.0000000000000000,0.0000000000000000,64.94156928,0.0000000000000000,0.0000000000000000,599,52
401,033,0401,DAWN,3617.296229,65.80406654,0.0000000000000000,0.0000000000000000,31.05360444,0.092421442,3.049907579,1082,29
402,033,0402,CARMEL CHURCH,1136.623112,66.57754011,0.0000000000000000,0.0000000000000000,29.67914439,0.0000000000000000,3.743315508,374,95
009,550,0009,BELLS MILL,5443.078143,0.0000000000000000,0.0000000000000000,0.0000000000000000,96.18374558,3.816254417,0.0000000000000000,1415,8
102,141,0102,CLAUDVILLE,1142.430117,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.56521739,0.434782609,0.0000000000000000,230,82
103,141,0103,WILLIS GAP,1414.316737,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.62385321,1.376146789,0.0000000000000000,218,82
101,141,0101,ARARAT,1265.337629,0.0000000000000000,0.0000000000000000,0.0000000000000000,100,0.0000000000000000,0.0000000000000000,208,82
801,117,0801,FINCHLEY,446.611032,0.0000000000000000,0.0000000000000000,0.0000000000000000,100,0.0000000000000000,0.0000000000000000,105,47
305,760,0305,THREE HUNDRED FIVE,2643.754043,95,0.0000000000000000,0.0000000000000000,4.545454545,0.454545455,0.0000000000000000,660,35
201,065,0201,COLUMBIA,4384.365835,81.40243902,17.75914634,0.0000000000000000,0.0000000000000000,0.838414634,0.0000000000000000,1312,80
304,760,0304,THREE HUNDRED FOUR,2403.968403,97.19887955,0.0000000000000000,0.0000000000000000,2.521008403,0.280112045,0.0000000000000000,714,40
101,163,0101,AIRPORT,1685.720911,0.0000000000000000,0.0000000000000000,0.0000000000000000,83.29896907,16.70103093,0.0000000000000000,485,26
301,760,0301,THREE HUNDRED ONE,2305.372735,99.23518164,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.764818356,0.0000000000000000,523,40
053,810,0053,SHANNON,3591.893844,39.37924345,0.0000000000000000,0.0000000000000000,60.52376334,0.09699321,0.0000000000000000,1031,3
401,131,0401,PRECINCT 4-1,2395.171743,33.70098039,0.0000000000000000,4.136029412,60.14093137,2.022058824,0.0000000000000000,3264,99
302,760,0302,THREE HUNDRED TWO,1980.464278,90.84507042,0.0000000000000000,0.0000000000000000,8.732394366,0.422535211,0.0000000000000000,710,35
110,153,0110,BUCKLAND MILLS,7013.73224,44.31818182,0.0000000000000000,0.0000000000000000,55.62770563,0.054112554,0.0000000000000000,1848,65
111,153,0111,BRISTOW RUN,5958.194843,42.47734139,0.0000000000000000,0.0000000000000000,57.28096677,0.241691843,0.0000000000000000,1655,73
050,810,0050,OCEANA,4242.207938,0.0000000000000000,0.0000000000000000,0.0000000000000000,94.53125,5.46875,0.0000000000000000,256,89
303,177,0303,RIVERBEND,5242.198611,35.29769137,0.0000000000000000,0.0000000000000000,64.5200486,0.182260024,0.0000000000000000,1646,97
302,177,0302,HAZEL RUN,4948.81348,43.91304348,0.0000000000000000,0.0000000000000000,55.86956522,0.217391304,0.0000000000000000,1380,97
301,177,0301,PLANK ROAD,7023.889398,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.81151832,4.188481675,0.0000000000000000,191,97
414,710,0414,YOUNG PARK,5734.576191,98.58323495,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.416765053,0.0000000000000000,847,71
415,710,0415,LAKE TAYLOR HIGH SCHOOL,4410.059743,94.99136442,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.008635579,0.0000000000000000,579,81
411,710,0411,HUNTON Y,2700.385411,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,71
412,710,0412,INGLESIDE,3276.388123,98.38895282,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.611047181,0.0000000000000000,869,93
413,710,0413,POPLAR HALLS,5111.348433,98.38420108,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.615798923,0.0000000000000000,1114,93
406,035,0406,WOODLAWN F,493.877809,27.5,0.0000000000000000,4.166666667,68.33333333,0.0000000000000000,0.0000000000000000,120,13
405,035,0405,OAKLAND A,1262.885958,43.78531073,0.0000000000000000,3.672316384,52.54237288,0.0000000000000000,0.0000000000000000,354,13
203,197,0203,WEST WYTHEVILLE,4659.8783,38.82352941,0.0000000000000000,6.352941176,54.58823529,0.235294118,0.0000000000000000,1275,0.0000000000000000
403,035,0403,OAKLAND D,1708.881532,38.64864865,0.0000000000000000,6.756756757,54.59459459,0.0000000000000000,0.0000000000000000,370,13
402,035,0402,WOODLAWN D,2633.899495,40.50445104,0.0000000000000000,4.896142433,54.59940653,0.0000000000000000,0.0000000000000000,674,13
401,011,0401,COURTHOUSE,2911.189795,30.65292096,0.0000000000000000,0.0000000000000000,69.27835052,0.068728522,0.0000000000000000,1455,33
402,109,0402,YANCEYVILLE,1118.035921,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.90909091,4.090909091,0.0000000000000000,220,5
401,109,0401,MINERAL,3543.538843,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.95470383,1.045296167,0.0000000000000000,861,5
203,095,0203,JAMESTOWN C,3205.513977,0.0000000000000000,0.0000000000000000,0.0000000000000000,94.7311828,5.268817204,0.0000000000000000,930,20
202,095,0202,JAMESTOWN B,4928.805205,0.0000000000000000,0.0000000000000000,0.0000000000000000,90.14227642,9.857723577,0.0000000000000000,984,20
201,095,0201,JAMESTOWN A,1504.050112,53.92781316,0.0000000000000000,0.0000000000000000,45.22292994,0.8492569,0.0000000000000000,471,20
204,095,0204,JAMESTOWN D,4071.385699,0.0000000000000000,0.0000000000000000,0.0000000000000000,94.57943925,5.420560748,0.0000000000000000,1605,20
603,015,0603,LYNDHURST,3208.867467,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.4029484,1.597051597,0.0000000000000000,814,78
602,015,0602,STUARTS DRAFT RESCUE,5031.791328,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,74
601,015,0601,SHERANDO,2529.789097,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.66156788,1.338432122,0.0000000000000000,523,74
201,630,0201,PRECINCT 1 - DISTRICT TWO,6092.467633,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,97
701,175,0701,BLACKWATER RIVER,1261.120181,70.81712062,0.0000000000000000,0.0000000000000000,29.18287938,0.0000000000000000,0.0000000000000000,257,51
702,175,0702,NEWSOMS,1338.101603,45.52238806,0.0000000000000000,0.0000000000000000,54.47761194,0.0000000000000000,0.0000000000000000,402,51
101,063,0101,LOCUST GROVE,3099.053923,33.8028169,0.0000000000000000,0.0000000000000000,66.1971831,0.0000000000000000,0.0000000000000000,852,82
301,063,0301,COURTHOUSE,2990.035133,30.65292096,0.0000000000000000,0.0000000000000000,69.27835052,0.068728522,0.0000000000000000,1455,82
501,147,0501,DARLINGTON HTS,1714.187715,33.59173127,0.0000000000000000,0.0000000000000000,66.40826873,0.0000000000000000,0.0000000000000000,387,80
502,147,0502,BUFFALO HTS,1275.625122,36.43410853,0.0000000000000000,0.0000000000000000,63.17829457,0.387596899,0.0000000000000000,258,80
203,077,0203,INDEPENDENCE,2852.362575,0.0000000000000000,0.0000000000000000,0.0000000000000000,100,0.0000000000000000,0.0000000000000000,685,13
202,077,0202,ELK CREEK,1003.791088,0.0000000000000000,0.0000000000000000,0.0000000000000000,100,0.0000000000000000,0.0000000000000000,250,13
602,173,0602,ROYAL OAK WEST,1293.726027,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.67986799,1.320132013,0.0000000000000000,303,0.0000000000000000
012,590,0012,WARD TWELVE,3315.630934,51.45067698,0.0000000000000000,0.967117988,47.38878143,0.193423598,0.0000000000000000,1034,63
013,590,0013,WARD THIRTEEN,3182.909961,50.11990408,0.0000000000000000,1.558752998,48.20143885,0.119904077,0.0000000000000000,834,34
010,590,0010,WARD TEN,2538.486873,42.68104777,0.0000000000000000,1.232665639,56.08628659,0.0000000000000000,0.0000000000000000,649,63
011,590,0011,WARD ELEVEN,3275.995151,55.49450549,0.0000000000000000,1.538461538,42.85714286,0.10989011,0.0000000000000000,910,63
016,590,0016,WARD SIXTEEN,3311.926774,33.11897106,0.0000000000000000,1.607717042,65.16613076,0.107181136,0.0000000000000000,933,34
017,590,0017,WARD SEVENTEEN,2478.187541,23.00785634,0.0000000000000000,1.346801347,75.53310887,0.112233446,0.0000000000000000,891,14
014,590,0014,WARD FOURTEEN,381.413595,88.52459016,0.0000000000000000,3.278688525,8.196721311,0.0000000000000000,0.0000000000000000,122,34
015,590,0015,WARD FIFTEEN,3319.71367,41.37931034,0.0000000000000000,1.53256705,57.08812261,0.0000000000000000,0.0000000000000000,783,34
504,191,0504,GREEN COVE,437.339449,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.83333333,4.166666667,0.0000000000000000,96,79
202,135,0202,PRECINCT 2-2,813.629895,0.0000000000000000,0.0000000000000000,0.0000000000000000,99.58506224,0.414937759,0.0000000000000000,241,44
501,191,0501,RHEA VALLEY,4540.527908,0.0000000000000000,0.0000000000000000,0.0000000000000000,98.07886754,1.921132457,0.0000000000000000,989,79
502,191,0502,DAMASCUS,2500.636166,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.83037475,2.169625247,0.0000000000000000,507,79
302,187,0302,RIVERTON,3114.450567,0.0000000000000000,0.0000000000000000,31.00381194,68.86912325,0.127064803,0.0000000000000000,787,59
301,187,0301,NORTH RIVER,4175.383531,0.0000000000000000,0.0000000000000000,37.37658674,62.34132581,0.282087447,0.0000000000000000,709,59
501,199,0501,TABB,4886.292984,0.0000000000000000,0.0000000000000000,0.0000000000000000,95.55555556,4.444444444,0.0000000000000000,1755,42
502,199,0502,BETHEL,7091.419039,0.0000000000000000,0.0000000000000000,0.0000000000000000,97.57975798,2.420242024,0.0000000000000000,909,42
503,083,0503,SCOTTSBURG,1403.812818,14.50777202,0.0000000000000000,0.0000000000000000,84.71502591,0.777202073,0.0000000000000000,386,50
502,083,0502,DAN RIVER,3031.969713,15.22012579,0.0000000000000000,0.0000000000000000,84.65408805,0.125786164,0.0000000000000000,795,50
103,179,0103,SIMPSON,4785.030314,33.53413655,0.0000000000000000,0.0000000000000000,65.96385542,0.502008032,0.0000000000000000,996,94
102,179,0102,ROCKY RUN,2386.970094,51.83673469,0.0000000000000000,0.0000000000000000,45.87755102,2.285714286,0.0000000000000000,1225,94
101,179,0101,HARTWOOD,5817.27608,29.31392931,0.0000000000000000,0.0000000000000000,70.42619543,0.25987526,0.0000000000000000,1924,49
