SAINC30 Economic Profile,,,,,,,,,,,
(Millions of dollars) ,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,
State or DC,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017
13000,Georgia,140,  Per capita income maintenance benefits 4/,885,929,942,963,945,912,892,864
13000,Georgia,150,  Per capita unemployment insurance compensation 4/,348,259,196,133,55,44,37,34
13000,Georgia,160,  Per capita retirement and other 4/,5148,5428,5349,5579,5935,6210,6415,6622
13000,Georgia,170,"Per capita dividends, interest, and rent 4/",5557,6407,6469,6260,6968,7413,7538,7725
13000,Georgia,171,  Per capita dividends 4/,1413,1776,2148,2057,2521,2722,2799,2856
13000,Georgia,172,  Per capita interest 4/,3184,3519,3132,2951,3110,3252,3232,3298
13000,Georgia,173,  Per capita rent 4/,960,1113,1189,1252,1337,1440,1506,1571
13000,Georgia,,Place of work profile (millions of dollars),,,,,,,,
13000,Georgia,180,Earnings by place of work,247331.8,257811,266463.5,275964.3,291984.1,309070.8,322688.6,339707
13000,Georgia,190,  Wages and salaries,180994.2,187601,195336.7,200728.6,212128.2,224025.8,234683.8,246139
13000,Georgia,200,  Supplements to wages and salaries,42546.1,44253.9,44787.7,48231.3,50194.3,51768,53770.4,56028.9
13000,Georgia,201,    Employer contributions for employee pension and insurance funds 5/,29803.7,31007.8,31042,34001.4,35355.7,36182.2,37661.2,39281.2
13000,Georgia,202,    Employer contributions for government social insurance,12742.4,13246,13745.7,14229.9,14838.5,15585.9,16109.2,16747.8
13000,Georgia,210,  Proprietors' income,23791.5,25956.2,26339.1,27004.5,29661.7,33277,34234.4,37539
13000,Georgia,220,    Farm proprietors' income,1034.9,1301.6,1974,2243.6,1541.6,1925.9,1210.2,1549.5
13000,Georgia,230,    Nonfarm proprietors' income,22756.6,24654.6,24365.1,24760.9,28120.1,31351.2,33024.3,35989.5
13000,Georgia,240,Total employment (number of jobs),5211352,5325616,5384572,5496783,5670393,5831465,5970472,6083808
13000,Georgia,250,  Wage and salary employment,4028041,4066303,4123085,4199911,4319374,4438480,4551906,4641076
13000,Georgia,260,  Proprietors employment,1183311,1259313,1261487,1296872,1351019,1392985,1418566,1442732
13000,Georgia,270,    Farm proprietors employment 6/,37197,36666,35401,35501,34761,34699,35081,34566
13000,Georgia,280,    Nonfarm proprietors employment,1146114,1222647,1226086,1261371,1316258,1358286,1383485,1408166
13000,Georgia,290,Average earnings per job (dollars),47460,48410,49486,50205,51493,53001,54047,55838
13000,Georgia,300,  Average wages and salaries,44934,46136,47376,47794,49111,50474,51557,53035
13000,Georgia,310,  Average nonfarm proprietors' income,19855,20165,19872,19630,21364,23081,23870,25558
15000,Hawaii,,Place of residence profile,,,,,,,,
15000,Hawaii,10,Personal income (millions of dollars),57101.4,59922.3,62434.6,63355.1,66899.4,70323.4,72650.1,75355.1
15000,Hawaii,,Derivation of personal income,,,,,,,,
15000,Hawaii,45,Net earnings by place of residence,36246.1,37976.3,39862.7,40408.5,42202.9,44360.2,45608.7,47226.4
15000,Hawaii,50,Personal current transfer receipts,9287.3,9653.1,9514.5,9863.6,10545.4,10901.5,11306.8,11749.3
15000,Hawaii,60,  Income maintenance benefits 1/,1173.1,1229.1,1243.4,1306.2,1335.1,1275.5,1237.2,1224.5
15000,Hawaii,70,  Unemployment insurance compensation,597.4,485.1,405.5,274.8,184.6,144,135,161.4
15000,Hawaii,80,  Retirement and other,7516.8,7938.8,7865.5,8282.6,9025.6,9482,9934.7,10363.5
15000,Hawaii,90,"Dividends, interest, and rent",11568,12292.9,13057.5,13083,14151.2,15061.8,15734.6,16379.4
15000,Hawaii,91,  Personal dividend income,2075.8,2302.7,2722.7,2675.2,3122.1,3230.9,3378.2,3491.5
15000,Hawaii,92,  Personal interest income,6644.1,6598.6,6649.3,6504.6,6937.2,7082.3,7092.7,7356.4
15000,Hawaii,93,    Imputed interest receipts 2/,4942.9,5009.4,5120.7,5144.4,5421,5544.9,5531.5,5628.1
15000,Hawaii,94,    Monetary interest receipts,1701.3,1589.1,1528.6,1360.2,1516.2,1537.5,1561.2,1728.3
15000,Hawaii,95,  Rental income of persons,2848,3391.7,3685.5,3903.2,4091.9,4748.5,5263.7,5531.5
15000,Hawaii,96,    Imputed rent,1980.9,2339.2,2590.3,2751.3,2760.5,3263.8,3661.5,3942
15000,Hawaii,97,    Monetary rent,867.1,1052.5,1095.2,1151.9,1331.4,1484.7,1602.2,1589.5
15000,Hawaii,100,Population (persons) 3/,1363817,1378323,1392772,1408038,1417710,1426320,1428683,1427538
15000,Hawaii,,Per capita incomes (dollars),,,,,,,,
15000,Hawaii,110,Per capita personal income 4/,41869,43475,44828,44995,47188,49304,50851,52787
15000,Hawaii,120,Per capita net earnings 4/,26577,27553,28621,28698,29768,31101,31924,33082
15000,Hawaii,130,Per capita personal current transfer receipts 4/,6810,7003,6831,7005,7438,7643,7914,8230
15000,Hawaii,140,  Per capita income maintenance benefits 4/,860,892,893,928,942,894,866,858
15000,Hawaii,150,  Per capita unemployment insurance compensation 4/,438,352,291,195,130,101,94,113
15000,Hawaii,160,  Per capita retirement and other 4/,5512,5760,5647,5882,6366,6648,6954,7260
15000,Hawaii,170,"Per capita dividends, interest, and rent 4/",8482,8919,9375,9292,9982,10560,11013,11474
15000,Hawaii,171,  Per capita dividends 4/,1522,1671,1955,1900,2202,2265,2365,2446
15000,Hawaii,172,  Per capita interest 4/,4872,4787,4774,4620,4893,4965,4964,5153
15000,Hawaii,173,  Per capita rent 4/,2088,2461,2646,2772,2886,3329,3684,3875
15000,Hawaii,,Place of work profile (millions of dollars),,,,,,,,
15000,Hawaii,180,Earnings by place of work,40953,42453.3,44495.7,45821,47658.4,50060,51442.3,53287.2
15000,Hawaii,190,  Wages and salaries,28599.4,29451.3,30667.3,31514.2,32815.8,34567.2,35809.1,37084.6
15000,Hawaii,200,  Supplements to wages and salaries,7962.5,8715,8872.7,9307.1,9696,9990.5,10134.4,10443.9
15000,Hawaii,201,    Employer contributions for employee pension and insurance funds 5/,5593.4,6152.1,6206.2,6491.1,6975.6,7185.4,7321,7523.1
15000,Hawaii,202,    Employer contributions for government social insurance,2369.1,2562.8,2666.5,2816,2720.4,2805,2813.4,2920.7
15000,Hawaii,210,  Proprietors' income,4391.1,4287.1,4955.7,4999.7,5146.6,5502.3,5498.8,5758.7
15000,Hawaii,220,    Farm proprietors' income,79.6,114.3,62,33.5,5.4,52.2,-24.1,-8.9
15000,Hawaii,230,    Nonfarm proprietors' income,4311.5,4172.8,4893.6,4966.2,5141.2,5450.1,5522.9,5767.6
15000,Hawaii,240,Total employment (number of jobs),824460,835012,849156,868122,882801,901144,912896,921881
15000,Hawaii,250,  Wage and salary employment,661142,668971,680842,693539,702977,715201,722186,727610
15000,Hawaii,260,  Proprietors employment,163318,166041,168314,174583,179824,185943,190710,194271
15000,Hawaii,270,    Farm proprietors employment 6/,5848,5776,5636,5693,5696,5712,5705,5704
15000,Hawaii,280,    Nonfarm proprietors employment,157470,160265,162678,168890,174128,180231,185005,188567
15000,Hawaii,290,Average earnings per job (dollars),49672,50842,52400,52782,53985,55552,56351,57803
15000,Hawaii,300,  Average wages and salaries,43258,44025,45043,45440,46681,48332,49584,50968
15000,Hawaii,310,  Average nonfarm proprietors' income,27380,26037,30082,29405,29526,30240,29852,30587
16000,Idaho,,Place of residence profile,,,,,,,,
16000,Idaho,10,Personal income (millions of dollars),50144.5,53041.3,56111.9,58236,61616,65610.8,68054.8,71812.9
16000,Idaho,,Derivation of personal income,,,,,,,,
16000,Idaho,45,Net earnings by place of residence,30445.3,32091,33435,35419.6,37235,39251.5,40609.8,42994.4
16000,Idaho,50,Personal current transfer receipts,10249.4,10294,10430.5,10773.7,11242.7,11860,12372.8,12931.8
16000,Idaho,60,  Income maintenance benefits 1/,1016.9,1089.7,1069.4,1078.3,1046.9,1021.4,1007.1,977.4
16000,Idaho,70,  Unemployment insurance compensation,598.9,440,320.8,213.9,137.8,127.4,120.9,110.3
16000,Idaho,80,  Retirement and other,8633.6,8764.3,9040.3,9481.5,10058.1,10711.2,11244.8,11844.2
16000,Idaho,90,"Dividends, interest, and rent",9449.7,10656.3,12246.4,12042.7,13138.3,14499.2,15072.2,15886.7
16000,Idaho,91,  Personal dividend income,2582.5,3297.7,4256.9,4117.7,4729.2,5408.7,5590.9,5781.3
16000,Idaho,92,  Personal interest income,5073.4,5249.9,5660.9,5336.1,5663.2,6083.9,6266,6726.1
16000,Idaho,93,    Imputed interest receipts 2/,3558.3,3649.9,3786.4,3737.4,3942.3,4230.7,4374.3,4651.6
16000,Idaho,94,    Monetary interest receipts,1515.1,1600,1874.5,1598.7,1720.9,1853.2,1891.7,2074.5
16000,Idaho,95,  Rental income of persons,1793.8,2108.7,2328.6,2588.9,2745.9,3006.6,3215.2,3379.4
16000,Idaho,96,    Imputed rent,1230.8,1427.4,1608.4,1833.4,1886.4,2054.4,2185.6,2359.8
16000,Idaho,97,    Monetary rent,563,681.3,720.2,755.5,859.5,952.2,1029.6,1019.5
16000,Idaho,100,Population (persons) 3/,1570912,1583180,1594673,1610187,1630391,1649324,1680026,1716943
16000,Idaho,,Per capita incomes (dollars),,,,,,,,
16000,Idaho,110,Per capita personal income 4/,31921,33503,35187,36167,37792,39780,40508,41826
16000,Idaho,120,Per capita net earnings 4/,19381,20270,20967,21997,22838,23799,24172,25041
16000,Idaho,130,Per capita personal current transfer receipts 4/,6525,6502,6541,6691,6896,7191,7365,7532
16000,Idaho,140,  Per capita income maintenance benefits 4/,647,688,671,670,642,619,599,569
16000,Idaho,150,  Per capita unemployment insurance compensation 4/,381,278,201,133,85,77,72,64
16000,Idaho,160,  Per capita retirement and other 4/,5496,5536,5669,5888,6169,6494,6693,6898
16000,Idaho,170,"Per capita dividends, interest, and rent 4/",6015,6731,7680,7479,8058,8791,8971,9253
16000,Idaho,171,  Per capita dividends 4/,1644,2083,2669,2557,2901,3279,3328,3367
16000,Idaho,172,  Per capita interest 4/,3230,3316,3550,3314,3474,3689,3730,3917
16000,Idaho,173,  Per capita rent 4/,1142,1332,1460,1608,1684,1823,1914,1968
16000,Idaho,,Place of work profile (millions of dollars),,,,,,,,
16000,Idaho,180,Earnings by place of work,34038.1,35166.5,36382.1,38956.7,40856.2,43125.8,44678.4,47315.1
16000,Idaho,190,  Wages and salaries,22945,23460.9,24151.2,25253.6,26647.9,27868.6,29412.9,31443.9
16000,Idaho,200,  Supplements to wages and salaries,5980.3,5855.1,5933.1,6526.9,6380.1,7011.7,7516.4,7935.1
16000,Idaho,201,    Employer contributions for employee pension and insurance funds 5/,3752.4,3622.7,3656.1,4199.7,4002.4,4543.8,4931.1,5195.7
16000,Idaho,202,    Employer contributions for government social insurance,2227.8,2232.4,2277,2327.2,2377.7,2467.9,2585.3,2739.4
16000,Idaho,210,  Proprietors' income,5112.8,5850.4,6297.8,7176.2,7828.2,8245.5,7749.1,7936.1
16000,Idaho,220,    Farm proprietors' income,821.6,1446.5,1388.8,1603,1671,1660.4,1298.8,1319
16000,Idaho,230,    Nonfarm proprietors' income,4291.2,4403.9,4909,5573.2,6157.2,6585.1,6450.3,6617
16000,Idaho,240,Total employment (number of jobs),868718,878541,883148,902866,925190,948708,975802,1002052
16000,Idaho,250,  Wage and salary employment,642637,646362,652207,667781,685278,703568,726463,748265
16000,Idaho,260,  Proprietors employment,226081,232179,230941,235085,239912,245140,249339,253787
16000,Idaho,270,    Farm proprietors employment 6/,22805,22683,22299,22272,22193,22323,22208,22204
16000,Idaho,280,    Nonfarm proprietors employment,203276,209496,208642,212813,217719,222817,227131,231583
16000,Idaho,290,Average earnings per job (dollars),39182,40028,41196,43148,44160,45457,45786,47218
16000,Idaho,300,  Average wages and salaries,35704,36297,37030,37817,38886,39610,40488,42022
16000,Idaho,310,  Average nonfarm proprietors' income,21110,21021,23528,26188,28281,29554,28399,28573
17000,Illinois,,Place of residence profile,,,,,,,,
17000,Illinois,10,Personal income (millions of dollars),540463.8,568154.3,593271.4,607909.7,638061.4,664296.2,673528.9,693914
17000,Illinois,,Derivation of personal income,,,,,,,,
17000,Illinois,45,Net earnings by place of residence,354791.6,375857.2,390834.9,403986.9,417774.7,431117.5,436983.7,448403.2
17000,Illinois,50,Personal current transfer receipts,93254.1,89269.9,89370.4,93185.5,94870.6,100214.5,100912.9,103970.1
17000,Illinois,60,  Income maintenance benefits 1/,10116.5,10617.9,10906.3,11161.2,11308.6,11918.4,11400,11253.3
17000,Illinois,70,  Unemployment insurance compensation,7201.1,5455.1,4192.9,3542.4,2022.1,1788.9,1798.5,1785.4
17000,Illinois,80,  Retirement and other,75936.5,73196.8,74271.2,78481.8,81540,86507.2,87714.4,90931.4
17000,Illinois,90,"Dividends, interest, and rent",92418.1,103027.2,113066,110737.3,125416.1,132964.1,135632.3,141540.7
17000,Illinois,91,  Personal dividend income,25668.1,32091.7,38950.5,37501.1,45049.7,47357,49183.6,50563.4
17000,Illinois,92,  Personal interest income,50540,51834.7,53890.7,51910.5,57398.8,61340.2,61031,64296.1
17000,Illinois,93,    Imputed interest receipts 2/,32740.7,33412.3,33831,33716.9,36408.3,39057.7,38377.7,39271
17000,Illinois,94,    Monetary interest receipts,17799.4,18422.4,20059.7,18193.6,20990.5,22282.5,22653.3,25025
17000,Illinois,95,  Rental income of persons,16210,19100.8,20224.8,21325.7,22967.6,24267,25417.7,26681.3
17000,Illinois,96,    Imputed rent,11004,12935.8,13883.8,14776.5,15631.5,16354.7,17128.4,18449.1
17000,Illinois,97,    Monetary rent,5206,6165,6341,6549.2,7336.1,7912.3,8289.3,8232.2
17000,Illinois,100,Population (persons) 3/,12841196,12862298,12878494,12890403,12882438,12862051,12835726,12802023
17000,Illinois,,Per capita incomes (dollars),,,,,,,,
17000,Illinois,110,Per capita personal income 4/,42088,44172,46067,47160,49530,51648,52473,54203
17000,Illinois,120,Per capita net earnings 4/,27629,29222,30348,31340,32430,33519,34044,35026
17000,Illinois,130,Per capita personal current transfer receipts 4/,7262,6940,6940,7229,7364,7791,7862,8121
17000,Illinois,140,  Per capita income maintenance benefits 4/,788,826,847,866,878,927,888,879
17000,Illinois,150,  Per capita unemployment insurance compensation 4/,561,424,326,275,157,139,140,139
17000,Illinois,160,  Per capita retirement and other 4/,5914,5691,5767,6088,6330,6726,6834,7103
17000,Illinois,170,"Per capita dividends, interest, and rent 4/",7197,8010,8779,8591,9735,10338,10567,11056
17000,Illinois,171,  Per capita dividends 4/,1999,2495,3024,2909,3497,3682,3832,3950
17000,Illinois,172,  Per capita interest 4/,3936,4030,4185,4027,4456,4769,4755,5022
17000,Illinois,173,  Per capita rent 4/,1262,1485,1570,1654,1783,1887,1980,2084
17000,Illinois,,Place of work profile (millions of dollars),,,,,,,,
17000,Illinois,180,Earnings by place of work,398739.6,417723.2,434255.4,453704.8,468659.5,483754.7,490618.8,503909
17000,Illinois,190,  Wages and salaries,290793.8,302711.5,314743.6,320099.4,333241.3,350074.3,355572.7,367621.5
17000,Illinois,200,  Supplements to wages and salaries,71763,74923.5,77371.8,80287.6,79981.4,81005.6,82919.6,85729.1
17000,Illinois,201,    Employer contributions for employee pension and insurance funds 5/,51710.8,53409.2,54545.7,57406,56630.5,57077.8,58755,60976.9
17000,Illinois,202,    Employer contributions for government social insurance,20052.2,21514.3,22826.1,22881.6,23350.9,23927.9,24164.6,24752.2
17000,Illinois,210,  Proprietors' income,36182.8,40088.2,42140,53317.8,55436.8,52674.8,52126.6,50558.4
17000,Illinois,220,    Farm proprietors' income,2053.9,4735.3,2534.8,7482.5,3057.4,-244.9,2099.6,1020.2
17000,Illinois,230,    Nonfarm proprietors' income,34129,35352.9,39605.2,45835.3,52379.5,52919.6,50027,49538.2
17000,Illinois,240,Total employment (number of jobs),7251002,7376100,7434661,7503158,7613440,7748492,7798813,7864869
17000,Illinois,250,  Wage and salary employment,5790356,5851115,5922889,5965073,6044058,6139569,6176576,6210786
17000,Illinois,260,  Proprietors employment,1460646,1524985,1511772,1538085,1569382,1608923,1622237,1654083
17000,Illinois,270,    Farm proprietors employment 6/,62436,62365,61515,62130,61670,60902,59838,58831
17000,Illinois,280,    Nonfarm proprietors employment,1398210,1462620,1450257,1475955,1507712,1548021,1562399,1595252
17000,Illinois,290,Average earnings per job (dollars),54991,56632,58410,60469,61557,62432,62909,64071
17000,Illinois,300,  Average wages and salaries,50220,51736,53140,53662,55135,57019,57568,59191
17000,Illinois,310,  Average nonfarm proprietors' income,24409,24171,27309,31055,34741,34185,32019,31054
18000,Indiana,,Place of residence profile,,,,,,,,
18000,Indiana,10,Personal income (millions of dollars),229477.3,244551.2,256257.6,259525,269593,279704.9,289164.3,301008.2
18000,Indiana,,Derivation of personal income,,,,,,,,
18000,Indiana,45,Net earnings by place of residence,149548.3,161217.9,168405.9,171937.7,176194.7,181153.8,188104.5,196036
18000,Indiana,50,Personal current transfer receipts,47314.9,47358.9,48857.7,49235.6,52258.8,54688.3,56026.8,57688.9
18000,Indiana,60,  Income maintenance benefits 1/,5144.2,5108.3,5052.6,5112.6,5128,5068.9,4990.4,4883.4
18000,Indiana,70,  Unemployment insurance compensation,2902.6,2020.7,1450.1,886.5,438.9,360.9,333.8,259.5
18000,Indiana,80,  Retirement and other,39268.1,40229.9,42355,43236.5,46691.9,49258.5,50702.6,52546.1
18000,Indiana,90,"Dividends, interest, and rent",32614.1,35974.3,38994,38351.7,41139.4,43862.8,45033,47283.2
18000,Indiana,91,  Personal dividend income,9770.5,11652.7,13894,13689.7,15547.1,16649.6,17234.2,17765.4
18000,Indiana,92,  Personal interest income,17363,17549.7,17705.6,16747.4,17233.4,18200.4,18451.3,19651.3
18000,Indiana,93,    Imputed interest receipts 2/,11903.8,11936,11871.2,11630.6,11905.6,12577.1,12732.7,13337.5
18000,Indiana,94,    Monetary interest receipts,5459.2,5613.8,5834.4,5116.8,5327.8,5623.3,5718.6,6313.9
18000,Indiana,95,  Rental income of persons,5480.7,6771.9,7394.4,7914.6,8359,9012.9,9347.5,9866.4
18000,Indiana,96,    Imputed rent,3969.7,4929.3,5488.9,5934.8,6154.1,6632.7,6843.6,7386.5
18000,Indiana,97,    Monetary rent,1510.9,1842.5,1905.5,1979.8,2204.9,2380.1,2503.9,2480
18000,Indiana,100,Population (persons) 3/,6490029,6515358,6535665,6567484,6593182,6610596,6634007,6666818
18000,Indiana,,Per capita incomes (dollars),,,,,,,,
18000,Indiana,110,Per capita personal income 4/,35358,37535,39209,39517,40890,42312,43588,45150
18000,Indiana,120,Per capita net earnings 4/,23043,24744,25767,26180,26724,27404,28355,29405
18000,Indiana,130,Per capita personal current transfer receipts 4/,7290,7269,7476,7497,7926,8273,8445,8653
18000,Indiana,140,  Per capita income maintenance benefits 4/,793,784,773,778,778,767,752,732
18000,Indiana,150,  Per capita unemployment insurance compensation 4/,447,310,222,135,67,55,50,39
18000,Indiana,160,  Per capita retirement and other 4/,6051,6175,6481,6583,7082,7451,7643,7882
18000,Indiana,170,"Per capita dividends, interest, and rent 4/",5025,5521,5966,5840,6240,6635,6788,7092
18000,Indiana,171,  Per capita dividends 4/,1505,1789,2126,2084,2358,2519,2598,2665
18000,Indiana,172,  Per capita interest 4/,2675,2694,2709,2550,2614,2753,2781,2948
18000,Indiana,173,  Per capita rent 4/,844,1039,1131,1205,1268,1363,1409,1480
18000,Indiana,,Place of work profile (millions of dollars),,,,,,,,
18000,Indiana,180,Earnings by place of work,163524.4,173579.5,181463.5,187368.2,192440.2,197590.7,205052.7,213742.8
18000,Indiana,190,  Wages and salaries,114358.5,119136.9,124641.8,127532.8,132272.9,138692.7,142623.4,149369.2
18000,Indiana,200,  Supplements to wages and salaries,28005.6,28672.3,30248.1,30325.5,32901.1,31968.1,34690.9,36182.3
18000,Indiana,201,    Employer contributions for employee pension and insurance funds 5/,19412.3,19632.6,20805.3,20621.5,22865.9,21536.2,24117,25273.3
18000,Indiana,202,    Employer contributions for government social insurance,8593.3,9039.7,9442.8,9704,10035.2,10431.8,10573.9,10909
18000,Indiana,210,  Proprietors' income,21160.3,25770.3,26573.6,29509.8,27266.2,26930,27738.4,28191.2
18000,Indiana,220,    Farm proprietors' income,1215.5,2411.8,1835.3,4875.8,2534,841.5,1156.8,486.9
18000,Indiana,230,    Nonfarm proprietors' income,19944.8,23358.5,24738.3,24634,24732.2,26088.5,26581.6,27704.3
18000,Indiana,240,Total employment (number of jobs),3525335,3590196,3642334,3684125,3740889,3796128,3847454,3892885
18000,Indiana,250,  Wage and salary employment,2874680,2916485,2976626,3009962,3054388,3104469,3150896,3185079
18000,Indiana,260,  Proprietors employment,650655,673711,665708,674163,686501,691659,696558,707806
18000,Indiana,270,    Farm proprietors employment 6/,53288,53564,51174,51475,51241,50863,50627,49999
18000,Indiana,280,    Nonfarm proprietors employment,597367,620147,614534,622688,635260,640796,645931,657807
18000,Indiana,290,Average earnings per job (dollars),46386,48348,49821,50858,51442,52051,53296,54906
18000,Indiana,300,  Average wages and salaries,39781,40849,41874,42370,43306,44675,45264,46897
18000,Indiana,310,  Average nonfarm proprietors' income,33388,37666,40255,39561,38932,40713,41152,42116
19000,Iowa,,Place of residence profile,,,,,,,,
19000,Iowa,10,Personal income (millions of dollars),116353.1,125586.2,131982.2,134398.2,139148.6,144182.5,145156.8,148042.7
19000,Iowa,,Derivation of personal income,,,,,,,,
19000,Iowa,45,Net earnings by place of residence,75009.5,81457.5,85520.7,88359.3,90241.5,92445.1,91916.1,93713.9
19000,Iowa,50,Personal current transfer receipts,21720.6,22059.7,21983.5,22468.4,23475.5,24681.3,25311,25221.2
19000,Iowa,60,  Income maintenance benefits 1/,1927.3,1950.7,1979.7,1995.9,1969.6,1958.3,1961.6,1930.7
19000,Iowa,70,  Unemployment insurance compensation,1084.4,848.9,647.4,524.3,413.7,402.8,414.7,398.5
19000,Iowa,80,  Retirement and other,18708.9,19260.1,19356.4,19948.2,21092.3,22320.2,22934.7,22891.9
19000,Iowa,90,"Dividends, interest, and rent",19623,22069,24478,23570.4,25431.6,27056.1,27929.6,29107.5
19000,Iowa,91,  Personal dividend income,5281.9,6532.4,7959.9,7431.7,8505,9107.6,9427.7,9709.1
19000,Iowa,92,  Personal interest income,10882.4,11159.6,11538.8,10834.6,11234.6,11933.8,12149.4,12763
19000,Iowa,93,    Imputed interest receipts 2/,7257.5,7407.1,7519.8,7359.5,7613.1,8090.8,8228.4,8459.5
19000,Iowa,94,    Monetary interest receipts,3624.9,3752.5,4019.1,3475.1,3621.6,3843,3921.1,4303.6
19000,Iowa,95,  Rental income of persons,3458.7,4377,4979.3,5304.2,5692,6014.6,6352.5,6635.4
19000,Iowa,96,    Imputed rent,2031.5,2592.7,3015.3,3238,3346.5,3521.6,3761,4072.7
19000,Iowa,97,    Monetary rent,1427.2,1784.3,1964,2066.2,2345.6,2493.1,2591.5,2562.7
19000,Iowa,100,Population (persons) 3/,3050223,3063690,3074386,3089876,3105563,3118473,3130869,3145711
19000,Iowa,,Per capita incomes (dollars),,,,,,,,
19000,Iowa,110,Per capita personal income 4/,38146,40992,42930,43496,44806,46235,46363,47062
19000,Iowa,120,Per capita net earnings 4/,24591,26588,27817,28596,29058,29644,29358,29791
19000,Iowa,130,Per capita personal current transfer receipts 4/,7121,7200,7151,7272,7559,7915,8084,8018
19000,Iowa,140,  Per capita income maintenance benefits 4/,632,637,644,646,634,628,627,614
19000,Iowa,150,  Per capita unemployment insurance compensation 4/,356,277,211,170,133,129,132,127
19000,Iowa,160,  Per capita retirement and other 4/,6134,6287,6296,6456,6792,7157,7325,7277
19000,Iowa,170,"Per capita dividends, interest, and rent 4/",6433,7203,7962,7628,8189,8676,8921,9253
19000,Iowa,171,  Per capita dividends 4/,1732,2132,2589,2405,2739,2921,3011,3086
19000,Iowa,172,  Per capita interest 4/,3568,3643,3753,3506,3618,3827,3881,4057
19000,Iowa,173,  Per capita rent 4/,1134,1429,1620,1717,1833,1929,2029,2109
19000,Iowa,,Place of work profile (millions of dollars),,,,,,,,
19000,Iowa,180,Earnings by place of work,83561,89243.1,93675.6,97936.2,100309.4,102832.2,102722.6,104584.1
19000,Iowa,190,  Wages and salaries,57199.1,59354.4,62154.1,63998.9,67123.6,70020.4,71679.5,73691
19000,Iowa,200,  Supplements to wages and salaries,14695.9,14764,15687.6,16044.4,17207.4,17183.9,18418.5,19084
19000,Iowa,201,    Employer contributions for employee pension and insurance funds 5/,10057.5,9879.1,10677.7,10941.6,12005.4,11907.8,12852.2,13356.2
19000,Iowa,202,    Employer contributions for government social insurance,4638.4,4884.9,5009.9,5102.7,5202,5276,5566.3,5727.8
19000,Iowa,210,  Proprietors' income,11665.9,15124.7,15833.9,17893,15978.4,15627.9,12624.6,11809.2
19000,Iowa,220,    Farm proprietors' income,2945.3,6686.4,5889.6,7785.1,4971.4,4530.5,1989.1,1226.2
19000,Iowa,230,    Nonfarm proprietors' income,8720.7,8438.3,9944.2,10107.9,11007,11097.3,10635.5,10583
19000,Iowa,240,Total employment (number of jobs),1950444,1975960,1993430,2019480,2038927,2059531,2066639,2070488
19000,Iowa,250,  Wage and salary employment,1535646,1551027,1570535,1592602,1607246,1626375,1632862,1630848
19000,Iowa,260,  Proprietors employment,414798,424933,422895,426878,431681,433156,433777,439640
19000,Iowa,270,    Farm proprietors employment 6/,72352,72700,72109,72641,72272,71906,71411,71313
19000,Iowa,280,    Nonfarm proprietors employment,342446,352233,350786,354237,359409,361250,362366,368327
19000,Iowa,290,Average earnings per job (dollars),42842,45164,46992,48496,49197,49930,49705,50512
19000,Iowa,300,  Average wages and salaries,37248,38268,39575,40185,41763,43053,43898,45186
19000,Iowa,310,  Average nonfarm proprietors' income,25466,23957,28348,28534,30625,30719,29350,28733
20000,Kansas,,Place of residence profile,,,,,,,,
20000,Kansas,10,Personal income (millions of dollars),112682.3,122294.5,129853.7,132570,135413.5,137238.3,138105.5,141459.4
20000,Kansas,,Derivation of personal income,,,,,,,,
20000,Kansas,45,Net earnings by place of residence,74166.8,80520.3,85885.7,89493.7,88954,89853.8,89282.7,91074.9
20000,Kansas,50,Personal current transfer receipts,19189.7,19625.8,19354.5,19639,20323.8,21271,21998.4,22499.4
20000,Kansas,60,  Income maintenance benefits 1/,1881.6,1984,1941.7,1981.5,1892.5,1877.8,1861.7,1829.1
20000,Kansas,70,  Unemployment insurance compensation,1145.3,832.9,637.2,450.9,294.4,259.9,224.3,196.8
20000,Kansas,80,  Retirement and other,16162.8,16808.9,16775.5,17206.5,18136.9,19133.3,19912.4,20473.4
20000,Kansas,90,"Dividends, interest, and rent",19325.7,22148.5,24613.6,23437.4,26135.7,26113.5,26824.4,27885.1
20000,Kansas,91,  Personal dividend income,5664.5,7064,8667.5,8096.8,9716.4,9583.8,9934.6,10218.4
20000,Kansas,92,  Personal interest income,10919.5,11540.6,11954.7,11239.9,11961.4,12040.7,12158.1,12692.3
20000,Kansas,93,    Imputed interest receipts 2/,7476.1,7728.5,7791.8,7655.9,7994.8,8193.1,8248.6,8369.1
20000,Kansas,94,    Monetary interest receipts,3443.3,3812.1,4162.9,3584,3966.5,3847.6,3909.4,4323.2
20000,Kansas,95,  Rental income of persons,2741.8,3543.9,3991.4,4100.7,4458,4489.1,4731.7,4974.3
20000,Kansas,96,    Imputed rent,1750.3,2230.4,2506.6,2671.5,2822.8,2987.9,3187,3445
20000,Kansas,97,    Monetary rent,991.5,1313.5,1484.8,1429.2,1635.2,1501.1,1544.7,1529.4
20000,Kansas,100,Population (persons) 3/,2858403,2868756,2885316,2892900,2899553,2905789,2907731,2913123
20000,Kansas,,Per capita incomes (dollars),,,,,,,,
20000,Kansas,110,Per capita personal income 4/,39421,42630,45005,45826,46702,47229,47496,48559
