SAINC30 Economic Profile,,,,,,,,,,,
(Millions of dollars) ,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,
State or DC,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2003,2004,2005,2006,2007,2008,2009,2010
12000,Florida,230,    Nonfarm proprietors' income,35285.3,40088.2,42603.5,47248,40987.5,29796.8,26477.4,39852.9
12000,Florida,240,Total employment (number of jobs),9283397,9644326,10067189,10383866,10531260,10269499,9841883,9805154
12000,Florida,250,  Wage and salary employment,7664325,7890743,8163188,8381988,8376376,8100529,7598169,7519804
12000,Florida,260,  Proprietors employment,1619072,1753583,1904001,2001878,2154884,2168970,2243714,2285350
12000,Florida,270,    Farm proprietors employment 6/,37541,36179,35397,34112,39602,39133,39008,38954
12000,Florida,280,    Nonfarm proprietors employment,1581531,1717404,1868604,1967766,2115282,2129837,2204706,2246396
12000,Florida,290,Average earnings per job (dollars),38993,40643,42228,43577,43635,43369,42706,44771
12000,Florida,300,  Average wages and salaries,34514,36169,37960,39660,40952,41852,42202,42897
12000,Florida,310,  Average nonfarm proprietors' income,22311,23342,22800,24011,19377,13990,12009,17741
13000,Georgia,,Place of residence profile,,,,,,,,
13000,Georgia,10,Personal income (millions of dollars),264925.8,279469.4,296727.3,316877.8,331391.4,333747.3,327375.3,335318
13000,Georgia,,Derivation of personal income,,,,,,,,
13000,Georgia,45,Net earnings by place of residence,189062.3,199809.2,209680.7,221069,226989,221905.5,215889.8,219372.6
13000,Georgia,50,Personal current transfer receipts,32841.3,35393,38622.1,41480.4,44654.1,51426.7,56530.7,61975.3
13000,Georgia,60,  Income maintenance benefits 1/,3935.5,4497.1,5007.7,5356.8,5517.8,6226.2,7618.5,8592.2
13000,Georgia,70,  Unemployment insurance compensation,1037.8,672.9,586.8,612.7,692.1,1259.7,3432.9,3379.9
13000,Georgia,80,  Retirement and other,27868,30223,33027.7,35510.8,38444.2,43940.8,45479.3,50003.2
13000,Georgia,90,"Dividends, interest, and rent",43022.2,44267.2,48424.5,54328.4,59748.3,60415.1,54954.8,53970.1
13000,Georgia,91,  Personal dividend income,12686.1,15222.3,16327.7,19722.4,22224.6,20492.9,14176.6,13722.5
13000,Georgia,92,  Personal interest income,24437.2,22987,26624.2,29936.6,33414.3,34084,32845.9,30922
13000,Georgia,93,    Imputed interest receipts 2/,16730.2,16920.5,17901.6,19138.7,20469.7,21934.2,22556.1,22138
13000,Georgia,94,    Monetary interest receipts,7707,6066.5,8722.6,10797.8,12944.6,12149.8,10289.8,8784
13000,Georgia,95,  Rental income of persons,5898.9,6057.9,5472.6,4669.5,4109.4,5838.2,7932.3,9325.6
13000,Georgia,96,    Imputed rent,4541.3,4653,4025.4,3184.4,2410.6,3796.1,5660.9,6717.1
13000,Georgia,97,    Monetary rent,1357.6,1405,1447.2,1485.1,1698.9,2042.1,2271.4,2608.4
13000,Georgia,100,Population (persons) 3/,8622793,8769252,8925922,9155813,9349988,9504843,9620846,9712696
13000,Georgia,,Per capita incomes (dollars),,,,,,,,
13000,Georgia,110,Per capita personal income 4/,30724,31869,33243,34609,35443,35113,34028,34524
13000,Georgia,120,Per capita net earnings 4/,21926,22785,23491,24145,24277,23347,22440,22586
13000,Georgia,130,Per capita personal current transfer receipts 4/,3809,4036,4327,4530,4776,5411,5876,6381
13000,Georgia,140,  Per capita income maintenance benefits 4/,456,513,561,585,590,655,792,885
13000,Georgia,150,  Per capita unemployment insurance compensation 4/,120,77,66,67,74,133,357,348
13000,Georgia,160,  Per capita retirement and other 4/,3232,3446,3700,3878,4112,4623,4727,5148
13000,Georgia,170,"Per capita dividends, interest, and rent 4/",4989,5048,5425,5934,6390,6356,5712,5557
13000,Georgia,171,  Per capita dividends 4/,1471,1736,1829,2154,2377,2156,1474,1413
13000,Georgia,172,  Per capita interest 4/,2834,2621,2983,3270,3574,3586,3414,3184
13000,Georgia,173,  Per capita rent 4/,684,691,613,510,440,614,824,960
13000,Georgia,,Place of work profile (millions of dollars),,,,,,,,
13000,Georgia,180,Earnings by place of work,211055.8,223622.6,234461.1,247332.8,253965.8,249905.5,243352,247331.8
13000,Georgia,190,  Wages and salaries,150824.6,158364.4,167388.8,177134,186674,188018.4,178941.8,180994.2
13000,Georgia,200,  Supplements to wages and salaries,32713.7,35150.3,36975.9,39063,40155.4,40830.6,42384.2,42546.1
13000,Georgia,201,    Employer contributions for employee pension and insurance funds 5/,22699.3,23941.9,25416.1,26919.6,27792,27958,29884.9,29803.7
13000,Georgia,202,    Employer contributions for government social insurance,10014.4,11208.4,11559.8,12143.4,12363.4,12872.5,12499.3,12742.4
13000,Georgia,210,  Proprietors' income,27517.5,30107.9,30096.3,31135.9,27136.3,21056.6,22026,23791.5
13000,Georgia,220,    Farm proprietors' income,1752.5,1815.8,2080.4,1250.5,1449.1,1718.7,1580.9,1034.9
13000,Georgia,230,    Nonfarm proprietors' income,25765,28292.1,28015.9,29885.4,25687.2,19337.9,20445.1,22756.6
13000,Georgia,240,Total employment (number of jobs),4895247,5021690,5195833,5358038,5490688,5450887,5247022,5211352
13000,Georgia,250,  Wage and salary employment,4054398,4114163,4206767,4297606,4353198,4313134,4074870,4028041
13000,Georgia,260,  Proprietors employment,840849,907527,989066,1060432,1137490,1137753,1172152,1183311
13000,Georgia,270,    Farm proprietors employment 6/,42935,41856,41943,41231,40101,38996,37859,37197
13000,Georgia,280,    Nonfarm proprietors employment,797914,865671,947123,1019201,1097389,1098757,1134293,1146114
13000,Georgia,290,Average earnings per job (dollars),43114,44531,45125,46161,46254,45847,46379,47460
13000,Georgia,300,  Average wages and salaries,37200,38493,39790,41217,42882,43592,43914,44934
13000,Georgia,310,  Average nonfarm proprietors' income,32290,32682,29580,29322,23408,17600,18025,19855
15000,Hawaii,,Place of residence profile,,,,,,,,
15000,Hawaii,10,Personal income (millions of dollars),40852.2,44054.8,47359.5,50773.5,53520.2,56166.2,56013.4,57101.4
15000,Hawaii,,Derivation of personal income,,,,,,,,
15000,Hawaii,45,Net earnings by place of residence,28269.5,30381.4,32588.3,34342.7,35445,36148.8,35691.4,36246.1
15000,Hawaii,50,Personal current transfer receipts,4962.9,5291.6,5727.3,6041.7,6636.6,7726.7,8293.7,9287.3
15000,Hawaii,60,  Income maintenance benefits 1/,604,643.2,709.8,742.3,795.8,898.5,1045.3,1173.1
15000,Hawaii,70,  Unemployment insurance compensation,168.1,120.6,93.2,100.4,113.6,240.9,558.2,597.4
15000,Hawaii,80,  Retirement and other,4190.8,4527.8,4924.4,5199,5727.2,6587.3,6690.2,7516.8
15000,Hawaii,90,"Dividends, interest, and rent",7619.8,8381.7,9043.9,10389.1,11438.6,12290.6,12028.3,11568
15000,Hawaii,91,  Personal dividend income,1392.9,1998,2133.7,2832.8,3284.1,3351.4,2277.3,2075.8
15000,Hawaii,92,  Personal interest income,4994.9,4904.5,5449.4,6236.3,6997.8,7211,7523.3,6644.1
15000,Hawaii,93,    Imputed interest receipts 2/,3789.1,3906.2,4054.7,4380.3,4715.9,5007.1,5370.9,4942.9
15000,Hawaii,94,    Monetary interest receipts,1205.8,998.3,1394.6,1856,2282,2203.9,2152.4,1701.3
15000,Hawaii,95,  Rental income of persons,1232,1479.2,1460.8,1320,1156.6,1728.2,2227.7,2848
15000,Hawaii,96,    Imputed rent,826.9,1033.1,976.7,791.2,562.9,983.8,1481.2,1980.9
15000,Hawaii,97,    Monetary rent,405.1,446.1,484.1,528.8,593.7,744.4,746.5,867.1
15000,Hawaii,100,Population (persons) 3/,1251154,1273569,1292729,1309731,1315675,1332213,1346717,1363817
15000,Hawaii,,Per capita incomes (dollars),,,,,,,,
15000,Hawaii,110,Per capita personal income 4/,32652,34592,36635,38766,40679,42160,41593,41869
15000,Hawaii,120,Per capita net earnings 4/,22595,23855,25209,26221,26941,27134,26503,26577
15000,Hawaii,130,Per capita personal current transfer receipts 4/,3967,4155,4430,4613,5044,5800,6158,6810
15000,Hawaii,140,  Per capita income maintenance benefits 4/,483,505,549,567,605,674,776,860
15000,Hawaii,150,  Per capita unemployment insurance compensation 4/,134,95,72,77,86,181,414,438
15000,Hawaii,160,  Per capita retirement and other 4/,3350,3555,3809,3970,4353,4945,4968,5512
15000,Hawaii,170,"Per capita dividends, interest, and rent 4/",6090,6581,6996,7932,8694,9226,8932,8482
15000,Hawaii,171,  Per capita dividends 4/,1113,1569,1651,2163,2496,2516,1691,1522
15000,Hawaii,172,  Per capita interest 4/,3992,3851,4215,4762,5319,5413,5586,4872
15000,Hawaii,173,  Per capita rent 4/,985,1161,1130,1008,879,1297,1654,2088
15000,Hawaii,,Place of work profile (millions of dollars),,,,,,,,
15000,Hawaii,180,Earnings by place of work,31760.8,34048.6,36522.7,38590.1,39887.5,40680.5,40167.4,40953
15000,Hawaii,190,  Wages and salaries,22005.6,23664.9,25185.8,26870.6,28394.2,29195.8,28516.5,28599.4
15000,Hawaii,200,  Supplements to wages and salaries,5930,6309.8,6831.1,6994.8,7362.8,7620.9,7507.1,7962.5
15000,Hawaii,201,    Employer contributions for employee pension and insurance funds 5/,4164.9,4494.2,4885.1,4892.5,5200.2,5442.9,5346.7,5593.4
15000,Hawaii,202,    Employer contributions for government social insurance,1765.1,1815.6,1946,2102.4,2162.6,2178,2160.4,2369.1
15000,Hawaii,210,  Proprietors' income,3825.1,4073.9,4505.8,4724.7,4130.4,3863.8,4143.8,4391.1
15000,Hawaii,220,    Farm proprietors' income,51.4,44.1,63.2,69.3,53.4,43.7,87.3,79.6
15000,Hawaii,230,    Nonfarm proprietors' income,3773.8,4029.9,4442.6,4655.4,4077.1,3820.1,4056.5,4311.5
15000,Hawaii,240,Total employment (number of jobs),773638,797263,819997,842413,864625,858402,829897,824460
15000,Hawaii,250,  Wage and salary employment,642343,657931,674135,690321,698292,692977,664720,661142
15000,Hawaii,260,  Proprietors employment,131295,139332,145862,152092,166333,165425,165177,163318
15000,Hawaii,270,    Farm proprietors employment 6/,4719,4604,4605,4513,6149,6006,5903,5848
15000,Hawaii,280,    Nonfarm proprietors employment,126576,134728,141257,147579,160184,159419,159274,157470
15000,Hawaii,290,Average earnings per job (dollars),41054,42707,44540,45809,46133,47391,48400,49672
15000,Hawaii,300,  Average wages and salaries,34258,35969,37360,38925,40662,42131,42900,43258
15000,Hawaii,310,  Average nonfarm proprietors' income,29814,29911,31450,31545,25453,23963,25468,27380
16000,Idaho,,Place of residence profile,,,,,,,,
16000,Idaho,10,Personal income (millions of dollars),36321.7,39252.2,41760.7,46002.2,48997.3,50089.2,48408.7,50144.5
16000,Idaho,,Derivation of personal income,,,,,,,,
16000,Idaho,45,Net earnings by place of residence,23873.5,25728.6,27074.7,29605.2,31251.9,31003.8,29685.7,30445.3
16000,Idaho,50,Personal current transfer receipts,5336.9,5717.8,6178,6706.5,7282,8477.4,9323.7,10249.4
16000,Idaho,60,  Income maintenance benefits 1/,435.2,481.3,541.7,558.7,627.7,701.7,874.9,1016.9
16000,Idaho,70,  Unemployment insurance compensation,252.1,176.2,144.9,121.8,139.1,265,638.8,598.9
16000,Idaho,80,  Retirement and other,4649.6,5060.4,5491.4,6026,6515.2,7510.7,7810.1,8633.6
16000,Idaho,90,"Dividends, interest, and rent",7111.3,7805.8,8508,9690.6,10463.3,10608,9399.2,9449.7
16000,Idaho,91,  Personal dividend income,2030.1,2707.7,2958.6,3693.9,3992.7,3701.6,2440.1,2582.5
16000,Idaho,92,  Personal interest income,4077.2,4090.9,4541.6,5032.6,5585,5735,5434.6,5073.4
16000,Idaho,93,    Imputed interest receipts 2/,2624.9,2834.5,2946.2,3103.6,3326.8,3538.4,3618.3,3558.3
16000,Idaho,94,    Monetary interest receipts,1452.3,1256.4,1595.5,1929,2258.2,2196.6,1816.3,1515.1
16000,Idaho,95,  Rental income of persons,1004,1007.1,1007.7,964,885.6,1171.4,1524.6,1793.8
16000,Idaho,96,    Imputed rent,719.1,711.2,719.9,631.1,506.3,695.7,1030.6,1230.8
16000,Idaho,97,    Monetary rent,284.9,295.9,287.9,332.9,379.3,475.7,494,563
16000,Idaho,100,Population (persons) 3/,1363380,1391802,1428241,1468669,1505105,1534320,1554439,1570912
16000,Idaho,,Per capita incomes (dollars),,,,,,,,
16000,Idaho,110,Per capita personal income 4/,26641,28202,29239,31322,32554,32646,31142,31921
16000,Idaho,120,Per capita net earnings 4/,17510,18486,18957,20158,20764,20207,19097,19381
16000,Idaho,130,Per capita personal current transfer receipts 4/,3914,4108,4326,4566,4838,5525,5998,6525
16000,Idaho,140,  Per capita income maintenance benefits 4/,319,346,379,380,417,457,563,647
16000,Idaho,150,  Per capita unemployment insurance compensation 4/,185,127,101,83,92,173,411,381
16000,Idaho,160,  Per capita retirement and other 4/,3410,3636,3845,4103,4329,4895,5024,5496
16000,Idaho,170,"Per capita dividends, interest, and rent 4/",5216,5608,5957,6598,6952,6914,6047,6015
16000,Idaho,171,  Per capita dividends 4/,1489,1945,2072,2515,2653,2413,1570,1644
16000,Idaho,172,  Per capita interest 4/,2991,2939,3180,3427,3711,3738,3496,3230
16000,Idaho,173,  Per capita rent 4/,736,724,706,656,588,763,981,1142
16000,Idaho,,Place of work profile (millions of dollars),,,,,,,,
16000,Idaho,180,Earnings by place of work,26462.9,28518.9,30150.6,33113.8,34935.1,34667.5,33165.3,34038.1
16000,Idaho,190,  Wages and salaries,17984.5,19243.2,20653.9,22715.3,24022.8,23953.4,22800.3,22945
16000,Idaho,200,  Supplements to wages and salaries,4374.2,4711.2,5089.8,5685.2,5965.1,5997.6,5811.9,5980.3
16000,Idaho,201,    Employer contributions for employee pension and insurance funds 5/,2784.1,3026.4,3268.4,3660.1,3861.9,3903.5,3753.6,3752.4
16000,Idaho,202,    Employer contributions for government social insurance,1590.1,1684.8,1821.4,2025.2,2103.2,2094.1,2058.3,2227.8
16000,Idaho,210,  Proprietors' income,4104.2,4564.6,4407,4713.2,4947.2,4716.4,4553.1,5112.8
16000,Idaho,220,    Farm proprietors' income,445,912.3,654.6,566.5,1009.5,1029.3,328.9,821.6
16000,Idaho,230,    Nonfarm proprietors' income,3659.1,3652.3,3752.3,4146.7,3937.7,3687.1,4224.2,4291.2
16000,Idaho,240,Total employment (number of jobs),800913,825327,861524,899832,929495,921093,880480,868718
16000,Idaho,250,  Wage and salary employment,617083,632988,654842,682736,699031,691217,649645,642637
16000,Idaho,260,  Proprietors employment,183830,192339,206682,217096,230464,229876,230835,226081
16000,Idaho,270,    Farm proprietors employment 6/,23888,23223,23036,22450,22472,22578,22951,22805
16000,Idaho,280,    Nonfarm proprietors employment,159942,169116,183646,194646,207992,207298,207884,203276
16000,Idaho,290,Average earnings per job (dollars),33041,34555,34997,36800,37585,37637,37667,39182
16000,Idaho,300,  Average wages and salaries,29144,30401,31540,33271,34366,34654,35097,35704
16000,Idaho,310,  Average nonfarm proprietors' income,22878,21596,20432,21304,18932,17787,20320,21110
17000,Illinois,,Place of residence profile,,,,,,,,
17000,Illinois,10,Personal income (millions of dollars),441946.1,459074.1,477013.2,509272.2,538588.1,552022.2,525582.4,540463.8
17000,Illinois,,Derivation of personal income,,,,,,,,
17000,Illinois,45,Net earnings by place of residence,309053.1,321534.7,329758.8,348501.5,363287.2,366639.7,345383.8,354791.6
17000,Illinois,50,Personal current transfer receipts,54297.9,56258.7,61767,62812.2,69351,76285.5,85706.7,93254.1
17000,Illinois,60,  Income maintenance benefits 1/,5380.7,6181.1,7233.3,7716.2,7524.5,8061,9410.2,10116.5
17000,Illinois,70,  Unemployment insurance compensation,3022,2164.8,1822.9,1668.4,1866.1,2751.2,6991.2,7201.1
17000,Illinois,80,  Retirement and other,45895.2,47912.8,52710.8,53427.7,59960.5,65473.3,69305.3,75936.5
17000,Illinois,90,"Dividends, interest, and rent",78595,81280.6,85487.3,97958.5,105949.9,109096.9,94491.9,92418.1
17000,Illinois,91,  Personal dividend income,21439.7,27367.3,27320.3,34310.6,38427.7,38194.2,26149.6,25668.1
17000,Illinois,92,  Personal interest income,46941.7,43152.2,47983.6,54532.4,59743.6,60494.9,54860.5,50540
17000,Illinois,93,    Imputed interest receipts 2/,29231.6,29035.2,28700.3,30548.7,32064.3,34154.2,33932,32740.7
17000,Illinois,94,    Monetary interest receipts,17710.1,14117,19283.4,23983.7,27679.2,26340.7,20928.6,17799.4
17000,Illinois,95,  Rental income of persons,10213.6,10761.2,10183.4,9115.4,7778.6,10407.7,13481.7,16210
17000,Illinois,96,    Imputed rent,7146.4,7557.9,6489.7,5021.2,3639.8,5923.2,8895.1,11004
17000,Illinois,97,    Monetary rent,3067.1,3203.3,3693.8,4094.3,4138.8,4484.6,4586.6,5206
17000,Illinois,100,Population (persons) 3/,12556006,12589773,12609903,12643955,12695866,12747038,12796778,12841196
17000,Illinois,,Per capita incomes (dollars),,,,,,,,
17000,Illinois,110,Per capita personal income 4/,35198,36464,37828,40278,42422,43306,41071,42088
17000,Illinois,120,Per capita net earnings 4/,24614,25539,26151,27563,28615,28763,26990,27629
17000,Illinois,130,Per capita personal current transfer receipts 4/,4324,4469,4898,4968,5462,5985,6698,7262
17000,Illinois,140,  Per capita income maintenance benefits 4/,429,491,574,610,593,632,735,788
17000,Illinois,150,  Per capita unemployment insurance compensation 4/,241,172,145,132,147,216,546,561
17000,Illinois,160,  Per capita retirement and other 4/,3655,3806,4180,4226,4723,5136,5416,5914
17000,Illinois,170,"Per capita dividends, interest, and rent 4/",6260,6456,6779,7747,8345,8559,7384,7197
17000,Illinois,171,  Per capita dividends 4/,1708,2174,2167,2714,3027,2996,2043,1999
17000,Illinois,172,  Per capita interest 4/,3739,3428,3805,4313,4706,4746,4287,3936
17000,Illinois,173,  Per capita rent 4/,813,855,808,721,613,816,1054,1262
17000,Illinois,,Place of work profile (millions of dollars),,,,,,,,
17000,Illinois,180,Earnings by place of work,345164,359740.1,370187.2,390791,407859.3,411450.4,388621.1,398739.6
17000,Illinois,190,  Wages and salaries,245880.7,256636,267015.6,282717.7,297875.1,303356.4,286703,290793.8
17000,Illinois,200,  Supplements to wages and salaries,58743.6,61947.9,65814.7,68510.4,70882.8,72041.8,72062.1,71763
17000,Illinois,201,    Employer contributions for employee pension and insurance funds 5/,41808,43762.3,46356.9,48442.7,50200.9,51311.4,52493.8,51710.8
17000,Illinois,202,    Employer contributions for government social insurance,16935.6,18185.7,19457.8,20067.7,20681.9,20730.4,19568.3,20052.2
17000,Illinois,210,  Proprietors' income,40539.7,41156.1,37356.9,39562.8,39101.4,36052.2,29856,36182.8
17000,Illinois,220,    Farm proprietors' income,1399.6,3081.9,1281.8,1525.6,2668.5,3888.4,2042.8,2053.9
17000,Illinois,230,    Nonfarm proprietors' income,39140.1,38074.2,36075.1,38037.2,36432.9,32163.8,27813.2,34129
17000,Illinois,240,Total employment (number of jobs),7191486,7244982,7334790,7448603,7577634,7553059,7304316,7251002
17000,Illinois,250,  Wage and salary employment,6011017,6010044,6045861,6125051,6168678,6137104,5846112,5790356
17000,Illinois,260,  Proprietors employment,1180469,1234938,1288929,1323552,1408956,1415955,1458204,1460646
17000,Illinois,270,    Farm proprietors employment 6/,63342,61664,61040,59651,62769,62656,62244,62436
17000,Illinois,280,    Nonfarm proprietors employment,1117127,1173274,1227889,1263901,1346187,1353299,1395960,1398210
17000,Illinois,290,Average earnings per job (dollars),47996,49654,50470,52465,53824,54475,53204,54991
17000,Illinois,300,  Average wages and salaries,40905,42701,44165,46158,48288,49430,49042,50220
17000,Illinois,310,  Average nonfarm proprietors' income,35036,32451,29380,30095,27064,23767,19924,24409
18000,Indiana,,Place of residence profile,,,,,,,,
18000,Indiana,10,Personal income (millions of dollars),182141.9,190718.5,196766.9,208808.5,216350.9,225842.6,219712.6,229477.3
18000,Indiana,,Derivation of personal income,,,,,,,,
18000,Indiana,45,Net earnings by place of residence,126266.8,132918.8,136355.4,142576.3,146100.1,148903.4,142218.1,149548.3
18000,Indiana,50,Personal current transfer receipts,26513.1,28073.2,30568,32996.5,34612.1,40041.8,44250.9,47314.9
18000,Indiana,60,  Income maintenance benefits 1/,2209.8,2422.3,2701.6,2823.4,3058.1,3476.3,4413.3,5144.2
18000,Indiana,70,  Unemployment insurance compensation,960.6,748.1,710.4,779.4,769.6,1228.2,3243.7,2902.6
18000,Indiana,80,  Retirement and other,23342.8,24902.8,27156,29393.7,30784.4,35337.3,36593.9,39268.1
18000,Indiana,90,"Dividends, interest, and rent",29362,29726.5,29843.5,33235.7,35638.7,36897.4,33243.6,32614.1
18000,Indiana,91,  Personal dividend income,8696,10421.7,10292,12260.3,13472,13498.4,9872.2,9770.5
18000,Indiana,92,  Personal interest income,17075.4,15540,16226.1,18188.5,19794.7,20059.4,18940.2,17363
18000,Indiana,93,    Imputed interest receipts 2/,10686.2,10592,10349.3,10832.9,11334,12204.7,12305,11903.8
18000,Indiana,94,    Monetary interest receipts,6389.2,4948,5876.8,7355.7,8460.6,7854.7,6635.2,5459.2
18000,Indiana,95,  Rental income of persons,3590.7,3764.8,3325.4,2787,2371.9,3339.6,4431.2,5480.7
18000,Indiana,96,    Imputed rent,2725.2,2851.8,2349,1791.1,1321.6,2035.5,3127.1,3969.7
18000,Indiana,97,    Monetary rent,865.5,913,976.4,995.9,1050.3,1304.1,1304.1,1510.9
18000,Indiana,100,Population (persons) 3/,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6490029
18000,Indiana,,Per capita incomes (dollars),,,,,,,,
18000,Indiana,110,Per capita personal income 4/,29394,30598,31339,32973,33913,35152,34015,35358
18000,Indiana,120,Per capita net earnings 4/,20377,21325,21717,22514,22901,23176,22017,23043
18000,Indiana,130,Per capita personal current transfer receipts 4/,4279,4504,4869,5211,5425,6232,6851,7290
18000,Indiana,140,  Per capita income maintenance benefits 4/,357,389,430,446,479,541,683,793
18000,Indiana,150,  Per capita unemployment insurance compensation 4/,155,120,113,123,121,191,502,447
18000,Indiana,160,  Per capita retirement and other 4/,3767,3995,4325,4642,4825,5500,5665,6051
18000,Indiana,170,"Per capita dividends, interest, and rent 4/",4738,4769,4753,5248,5586,5743,5147,5025
18000,Indiana,171,  Per capita dividends 4/,1403,1672,1639,1936,2112,2101,1528,1505
18000,Indiana,172,  Per capita interest 4/,2756,2493,2584,2872,3103,3122,2932,2675
18000,Indiana,173,  Per capita rent 4/,579,604,530,440,372,520,686,844
18000,Indiana,,Place of work profile (millions of dollars),,,,,,,,
18000,Indiana,180,Earnings by place of work,138214.6,145377.8,149240.6,156107.8,159772.4,163004.6,155641.3,163524.4
18000,Indiana,190,  Wages and salaries,100505.6,105572.5,108663.1,113129.7,116694.7,118218.9,111453.2,114358.5
18000,Indiana,200,  Supplements to wages and salaries,24027.5,25156.1,26564.3,27802.2,28764.1,29329.1,26892.5,28005.6
18000,Indiana,201,    Employer contributions for employee pension and insurance funds 5/,16642.3,17383.2,18420.5,19336.9,20107.4,20529.8,18494.7,19412.3
18000,Indiana,202,    Employer contributions for government social insurance,7385.2,7772.9,8143.8,8465.3,8656.7,8799.3,8397.9,8593.3
18000,Indiana,210,  Proprietors' income,13681.5,14649.2,14013.2,15175.9,14313.6,15456.5,17295.6,21160.3
18000,Indiana,220,    Farm proprietors' income,953.7,1727.8,1028.7,840.7,1226.9,1952.5,1177.2,1215.5
18000,Indiana,230,    Nonfarm proprietors' income,12727.8,12921.4,12984.5,14335.2,13086.7,13504,16118.4,19944.8
18000,Indiana,240,Total employment (number of jobs),3552205,3593283,3634815,3674399,3720040,3682931,3523018,3525335
18000,Indiana,250,  Wage and salary employment,2987839,3011871,3030533,3055171,3069549,3035772,2867328,2874680
18000,Indiana,260,  Proprietors employment,564366,581412,604282,619228,650491,647159,655690,650655
18000,Indiana,270,    Farm proprietors employment 6/,53974,52527,52119,51048,52363,52258,52683,53288
18000,Indiana,280,    Nonfarm proprietors employment,510392,528885,552163,568180,598128,594901,603007,597367
18000,Indiana,290,Average earnings per job (dollars),38910,40458,41059,42485,42949,44259,44178,46386
18000,Indiana,300,  Average wages and salaries,33638,35052,35856,37029,38017,38942,38870,39781
18000,Indiana,310,  Average nonfarm proprietors' income,24937,24431,23516,25230,21879,22700,26730,33388
19000,Iowa,,Place of residence profile,,,,,,,,
19000,Iowa,10,Personal income (millions of dollars),86664.5,93570.2,96375.8,102447.9,109906.4,116372.3,112829,116353.1
19000,Iowa,,Derivation of personal income,,,,,,,,
19000,Iowa,45,Net earnings by place of residence,57754.2,63906.6,65741.3,68742,73067.8,76080.7,72640,75009.5
19000,Iowa,50,Personal current transfer receipts,12876.6,13341.2,14254.2,15719.7,16725.8,19053.9,20383.6,21720.6
19000,Iowa,60,  Income maintenance benefits 1/,899.3,977.4,1076.4,1144.7,1396.6,1526.7,1757.8,1927.3
19000,Iowa,70,  Unemployment insurance compensation,468.1,333.1,310.6,324.3,343.1,491.9,1141.1,1084.4
19000,Iowa,80,  Retirement and other,11509.3,12030.6,12867.2,14250.7,14986.2,17035.2,17484.6,18708.9
19000,Iowa,90,"Dividends, interest, and rent",16033.7,16322.4,16380.4,17986.3,20112.8,21237.6,19805.4,19623
19000,Iowa,91,  Personal dividend income,3924.6,5094.6,4938.3,6076.5,7212.9,7236.8,5276.8,5281.9
19000,Iowa,92,  Personal interest income,10103.1,9117.5,9439.8,10122,11275.2,11828.6,11729.1,10882.4
19000,Iowa,93,    Imputed interest receipts 2/,6158.2,6005.6,5839.2,6013.9,6407.3,7021.1,7445.2,7257.5
19000,Iowa,94,    Monetary interest receipts,3944.9,3111.9,3600.6,4108.2,4867.9,4807.5,4283.9,3624.9
19000,Iowa,95,  Rental income of persons,2006,2110.3,2002.3,1787.7,1624.7,2172.2,2799.5,3458.7
19000,Iowa,96,    Imputed rent,1271.2,1349.6,1192.9,954.6,737.3,1003,1588.1,2031.5
19000,Iowa,97,    Monetary rent,734.8,760.7,809.4,833.1,887.4,1169.1,1211.4,1427.2
19000,Iowa,100,Population (persons) 3/,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3050223
19000,Iowa,,Per capita incomes (dollars),,,,,,,,
19000,Iowa,110,Per capita personal income 4/,29458,31680,32510,34348,36645,38576,37202,38146
19000,Iowa,120,Per capita net earnings 4/,19631,21637,22177,23047,24362,25220,23951,24591
19000,Iowa,130,Per capita personal current transfer receipts 4/,4377,4517,4808,5270,5577,6316,6721,7121
19000,Iowa,140,  Per capita income maintenance benefits 4/,306,331,363,384,466,506,580,632
19000,Iowa,150,  Per capita unemployment insurance compensation 4/,159,113,105,109,114,163,376,356
19000,Iowa,160,  Per capita retirement and other 4/,3912,4073,4340,4778,4997,5647,5765,6134
19000,Iowa,170,"Per capita dividends, interest, and rent 4/",5450,5526,5526,6030,6706,7040,6530,6433
19000,Iowa,171,  Per capita dividends 4/,1334,1725,1666,2037,2405,2399,1740,1732
19000,Iowa,172,  Per capita interest 4/,3434,3087,3184,3394,3759,3921,3867,3568
19000,Iowa,173,  Per capita rent 4/,682,714,675,599,542,720,923,1134
19000,Iowa,,Place of work profile (millions of dollars),,,,,,,,
19000,Iowa,180,Earnings by place of work,64224.2,70750.5,73077.8,76584.9,81109,84477.1,80916.2,83561
19000,Iowa,190,  Wages and salaries,45213.2,47892.1,50008,52641.2,55522.2,57466.4,56072.6,57199.1
19000,Iowa,200,  Supplements to wages and salaries,10843.2,11648.9,12386.3,12936.8,13596.7,14270.2,14588.9,14695.9
19000,Iowa,201,    Employer contributions for employee pension and insurance funds 5/,7270.3,7918.8,8492,8846.3,9320.7,9792.5,10189.7,10057.5
19000,Iowa,202,    Employer contributions for government social insurance,3572.9,3730.1,3894.3,4090.5,4276.1,4477.7,4399.2,4638.4
19000,Iowa,210,  Proprietors' income,8167.8,11209.5,10683.4,11006.9,11990.1,12740.5,10254.8,11665.9
