SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017
8000,Colorado,705,        Food and beverage stores,1397296,1485644,1546245,1573498
8000,Colorado,706,        Health and personal care stores,439020,464367,500904,551043
8000,Colorado,707,        Gasoline stations,267876,283282,293680,313332
8000,Colorado,708,        Clothing and clothing accessories stores,417950,442479,447915,457343
8000,Colorado,709,"        Sporting goods, hobby, musical instrument, and book stores",344548,356661,355148,364069
8000,Colorado,711,        General merchandise stores,1182668,1229309,1293214,1357826
8000,Colorado,712,        Miscellaneous store retailers,385721,428262,463406,492859
8000,Colorado,713,        Nonstore retailers,331749,356791,357975,382968
8000,Colorado,800,      Transportation and warehousing,3788350,3988855,4052129,4504490
8000,Colorado,801,        Air transportation,1025157,1052862,1197886,1375995
8000,Colorado,802,        Rail transportation,296691,296636,246234,253998
8000,Colorado,803,        Water transportation,(D),0,0,0
8000,Colorado,804,        Truck transportation,1038717,1075710,1029312,1091009
8000,Colorado,805,        Transit and ground passenger transportation,193954,214404,214100,219996
8000,Colorado,806,        Pipeline transportation,149936,169664,148011,181752
8000,Colorado,807,        Scenic and sightseeing transportation,18899,21062,22146,21385
8000,Colorado,808,        Support activities for transportation,339771,380223,389203,428175
8000,Colorado,809,        Couriers and messengers,(D),451096,467965,501778
8000,Colorado,811,        Warehousing and storage,311090,327198,337272,430402
8000,Colorado,900,      Information,6872589,6821080,7007485,7379642
8000,Colorado,901,        Publishing industries (except Internet),1983865,2078869,2133680,2294120
8000,Colorado,902,        Motion picture and sound recording industries,127270,136330,145402,145468
8000,Colorado,903,        Broadcasting (except Internet),464917,474336,453963,472594
8000,Colorado,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
8000,Colorado,905,        Telecommunications,3093149,2877923,2934406,2904357
8000,Colorado,906,"        Data processing, hosting, and related services",917765,953633,1035218,1283652
8000,Colorado,907,        Other information services 2/,285623,299989,304816,279451
8000,Colorado,1000,      Finance and insurance,9242455,10023722,10486820,11060945
8000,Colorado,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
8000,Colorado,1002,        Credit intermediation and related activities,3382509,3674020,3937312,4044157
8000,Colorado,1003,"        Securities, commodity contracts, and other financial investments and related activities",2646516,2875843,2949575,3183477
8000,Colorado,1004,        Insurance carriers and related activities,3171647,3424412,3547928,3752638
8000,Colorado,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
8000,Colorado,1100,      Real estate and rental and leasing,2346157,2604308,2793520,3009978
8000,Colorado,1101,        Real estate,1718932,1941570,2124057,2275622
8000,Colorado,1102,        Rental and leasing services,541894,578306,574433,616677
8000,Colorado,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),85331,84432,95030,117679
8000,Colorado,1200,"      Professional, scientific, and technical services",17560274,18615141,19416211,20627565
8000,Colorado,1300,      Management of companies and enterprises,4858744,5316199,4840174,5926182
8000,Colorado,1400,      Administrative and support and waste management and remediation services,5764952,6168801,6399308,6747041
8000,Colorado,1401,        Administrative and support services,5361000,5742239,5960510,6261597
8000,Colorado,1402,        Waste management and remediation services,403952,426562,438798,485444
8000,Colorado,1500,      Educational services,1702967,1784558,1871156,1917066
8000,Colorado,1600,      Health care and social assistance,12773529,13805278,14549722,15165200
8000,Colorado,1601,        Ambulatory health care services,6781616,7331711,7795483,8217858
8000,Colorado,1602,        Hospitals,3354251,3670157,3874636,3890399
8000,Colorado,1603,        Nursing and residential care facilities,1347419,1414650,1487195,1535800
8000,Colorado,1604,        Social assistance,1290243,1388760,1392408,1521143
8000,Colorado,1700,"      Arts, entertainment, and recreation",1870826,2027174,2148592,2269913
8000,Colorado,1701,"        Performing arts, spectator sports, and related industries",706513,794174,882633,906628
8000,Colorado,1702,"        Museums, historical sites, and similar institutions",93058,99668,107560,115933
8000,Colorado,1703,"        Amusement, gambling, and recreation industries",1071255,1133332,1158399,1247352
8000,Colorado,1800,      Accommodation and food services,5673729,6151556,6558623,7093199
8000,Colorado,1801,        Accommodation,1400890,1499664,1561380,1672631
8000,Colorado,1802,        Food services and drinking places,4272839,4651892,4997243,5420568
8000,Colorado,1900,      Other services (except government and government enterprises),4472092,4773922,4968674,5202652
8000,Colorado,1901,        Repair and maintenance,1032052,1132494,1174493,1235595
8000,Colorado,1902,        Personal and laundry services,752462,818337,896185,962924
8000,Colorado,1903,"        Religious, grantmaking, civic, professional, and similar organizations",2373617,2498466,2590406,2714957
8000,Colorado,1904,        Private households,313961,324625,307590,289176
8000,Colorado,2000,    Government and government enterprises,23599580,24590408,25524043,26507392
8000,Colorado,2001,      Federal civilian,3932149,4071415,4196359,4280128
8000,Colorado,2002,      Military,2815208,2772755,2736390,2800639
8000,Colorado,2010,      State and local,16852223,17746238,18591294,19426625
8000,Colorado,2011,        State government,5487394,5775300,6149773,6517729
8000,Colorado,2012,        Local government,11364829,11970938,12441521,12908896
9000,Connecticut,50,Wages and salaries by place of work (thousands of dollars),108993396,112370299,113190787,114743202
9000,Connecticut,81,  Farm wages and salaries,157786,128890,147917,134239
9000,Connecticut,82,  Nonfarm wages and salaries,108835610,112241409,113042870,114608963
9000,Connecticut,90,    Private nonfarm wages and salaries,94172287,97077543,97950519,99467273
9000,Connecticut,100,"      Forestry, fishing, and related activities",18578,19621,20047,19091
9000,Connecticut,101,        Forestry and logging,96,164,213,226
9000,Connecticut,102,"        Fishing, hunting and trapping",3299,3336,3553,3264
9000,Connecticut,103,        Support activities for agriculture and forestry,15183,16121,16281,15601
9000,Connecticut,200,"      Mining, quarrying, and oil and gas extraction",38425,39445,39947,41252
9000,Connecticut,201,        Oil and gas extraction,0,0,0,0
9000,Connecticut,202,        Mining (except oil and gas),33439,35430,37843,37458
9000,Connecticut,203,        Support activities for mining,4986,4015,2104,3794
9000,Connecticut,300,      Utilities,661439,656055,630406,662833
9000,Connecticut,400,      Construction,3496641,3817879,4033917,4098897
9000,Connecticut,401,        Construction of buildings,727483,796887,807987,818646
9000,Connecticut,402,        Heavy and civil engineering construction,502625,550096,617482,676854
9000,Connecticut,403,        Specialty trade contractors,2266533,2470896,2608448,2603397
9000,Connecticut,500,      Manufacturing,13007320,12840551,12440410,13017008
9000,Connecticut,510,        Durable goods manufacturing,10215104,10031473,10013263,10411306
9000,Connecticut,511,          Wood product manufacturing,54924,(D),54980,54361
9000,Connecticut,512,          Nonmetallic mineral product manufacturing,128265,134157,139140,142874
9000,Connecticut,513,          Primary metal manufacturing,240578,241961,(D),(D)
9000,Connecticut,514,          Fabricated metal product manufacturing,1978634,1982619,1982126,2079992
9000,Connecticut,515,          Machinery manufacturing,1209772,1239296,1152502,1171408
9000,Connecticut,516,          Computer and electronic product manufacturing,928445,885049,860407,859024
9000,Connecticut,517,"          Electrical equipment, appliance, and component manufacturing",946307,724622,733535,609700
9000,Connecticut,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
9000,Connecticut,519,          Other transportation equipment manufacturing,3800515,3828546,3902808,4257837
9000,Connecticut,521,          Furniture and related product manufacturing,(D),132041,136403,140626
9000,Connecticut,522,          Miscellaneous manufacturing,584340,575694,576468,606595
9000,Connecticut,530,        Nondurable goods manufacturing,2792216,2809078,2427147,2605702
9000,Connecticut,531,          Food manufacturing,309325,327222,342121,358645
9000,Connecticut,532,          Beverage and tobacco product manufacturing,60984,87933,95142,102897
9000,Connecticut,533,          Textile mills,36687,44667,44985,40536
9000,Connecticut,534,          Textile product mills,56585,63232,66329,69024
9000,Connecticut,535,          Apparel manufacturing,(D),(D),(D),(D)
9000,Connecticut,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
9000,Connecticut,537,          Paper manufacturing,235872,223162,206548,210208
9000,Connecticut,538,          Printing and related support activities,281199,289051,311097,312513
9000,Connecticut,539,          Petroleum and coal products manufacturing,24743,26971,31162,31559
9000,Connecticut,541,          Chemical manufacturing,1408529,1355647,934233,1068000
9000,Connecticut,542,          Plastics and rubber products manufacturing,325726,332342,333683,355290
9000,Connecticut,600,      Wholesale trade,5555720,5817452,5875929,5940337
9000,Connecticut,700,      Retail trade,5974292,6142161,6183941,6195574
9000,Connecticut,701,        Motor vehicle and parts dealers,1088234,1134863,1156380,1169004
9000,Connecticut,702,        Furniture and home furnishings stores,250666,244839,253003,258260
9000,Connecticut,703,        Electronics and appliance stores,272896,273425,271427,272446
9000,Connecticut,704,        Building material and garden equipment and supplies dealers,536768,570383,586379,585091
9000,Connecticut,705,        Food and beverage stores,1128471,1152773,1171516,1192031
9000,Connecticut,706,        Health and personal care stores,483885,500307,515268,524054
9000,Connecticut,707,        Gasoline stations,140148,149237,151003,155511
9000,Connecticut,708,        Clothing and clothing accessories stores,397903,407716,399191,390325
9000,Connecticut,709,"        Sporting goods, hobby, musical instrument, and book stores",145347,145740,145222,143107
9000,Connecticut,711,        General merchandise stores,624375,645843,652402,659862
9000,Connecticut,712,        Miscellaneous store retailers,228810,229624,228804,242174
9000,Connecticut,713,        Nonstore retailers,676789,687411,653346,603709
9000,Connecticut,800,      Transportation and warehousing,2089794,2206731,2249046,2306756
9000,Connecticut,801,        Air transportation,76163,70514,78644,82262
9000,Connecticut,802,        Rail transportation,(D),(D),(D),(D)
9000,Connecticut,803,        Water transportation,85339,80266,68491,74366
9000,Connecticut,804,        Truck transportation,353193,375755,397136,404509
9000,Connecticut,805,        Transit and ground passenger transportation,503697,540183,533266,544619
9000,Connecticut,806,        Pipeline transportation,18981,20028,20703,20204
9000,Connecticut,807,        Scenic and sightseeing transportation,3380,3800,3940,4291
9000,Connecticut,808,        Support activities for transportation,282138,309322,291136,289350
9000,Connecticut,809,        Couriers and messengers,(D),(D),(D),(D)
9000,Connecticut,811,        Warehousing and storage,405582,437011,474955,485581
9000,Connecticut,900,      Information,2981712,3221419,3317525,3261318
9000,Connecticut,901,        Publishing industries (except Internet),772020,815302,848531,854941
9000,Connecticut,902,        Motion picture and sound recording industries,357954,430610,427471,438688
9000,Connecticut,903,        Broadcasting (except Internet),732563,802028,826380,787693
9000,Connecticut,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
9000,Connecticut,905,        Telecommunications,802389,830438,844098,763000
9000,Connecticut,906,"        Data processing, hosting, and related services",121845,133845,132148,138425
9000,Connecticut,907,        Other information services 2/,194941,209196,238897,278571
9000,Connecticut,1000,      Finance and insurance,17746624,18352201,18242411,18449628
9000,Connecticut,1001,        Monetary Authorities-central bank,(D),(D),0,0
9000,Connecticut,1002,        Credit intermediation and related activities,2693065,(D),(D),2709015
9000,Connecticut,1003,"        Securities, commodity contracts, and other financial investments and related activities",7639640,7700277,7683765,(D)
9000,Connecticut,1004,        Insurance carriers and related activities,7411332,7800941,7680416,8295455
9000,Connecticut,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
9000,Connecticut,1100,      Real estate and rental and leasing,1285926,1408215,1438670,1339131
9000,Connecticut,1101,        Real estate,961233,1060071,1087765,1024730
9000,Connecticut,1102,        Rental and leasing services,256285,269466,253802,221051
9000,Connecticut,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),68408,78678,97103,93350
9000,Connecticut,1200,"      Professional, scientific, and technical services",9201903,9554467,9872696,10038977
9000,Connecticut,1300,      Management of companies and enterprises,5213597,5351657,5383315,4987612
9000,Connecticut,1400,      Administrative and support and waste management and remediation services,3710825,3912750,3921600,4123455
9000,Connecticut,1401,        Administrative and support services,3370550,3567864,3573752,3750597
9000,Connecticut,1402,        Waste management and remediation services,340275,344886,347848,372858
9000,Connecticut,1500,      Educational services,3635554,3715911,3762650,3944635
9000,Connecticut,1600,      Health care and social assistance,13150458,13369155,13682880,13950504
9000,Connecticut,1601,        Ambulatory health care services,5566164,5772851,5967962,6160295
9000,Connecticut,1602,        Hospitals,4000413,3904996,3918921,3954903
9000,Connecticut,1603,        Nursing and residential care facilities,2208131,2238566,2276833,2246844
9000,Connecticut,1604,        Social assistance,1375750,1452742,1519164,1588462
9000,Connecticut,1700,"      Arts, entertainment, and recreation",818108,843618,872601,917112
9000,Connecticut,1701,"        Performing arts, spectator sports, and related industries",183816,195333,200457,194726
9000,Connecticut,1702,"        Museums, historical sites, and similar institutions",69008,72799,75363,103661
9000,Connecticut,1703,"        Amusement, gambling, and recreation industries",565284,575486,596781,618725
9000,Connecticut,1800,      Accommodation and food services,2748474,2889973,3043196,3167201
9000,Connecticut,1801,        Accommodation,376636,396807,387256,386698
9000,Connecticut,1802,        Food services and drinking places,2371838,2493166,2655940,2780503
9000,Connecticut,1900,      Other services (except government and government enterprises),2836897,2918282,2939332,3005952
9000,Connecticut,1901,        Repair and maintenance,604249,620142,633046,644814
9000,Connecticut,1902,        Personal and laundry services,628499,666253,701158,718744
9000,Connecticut,1903,"        Religious, grantmaking, civic, professional, and similar organizations",1199611,1220512,1221510,1287311
9000,Connecticut,1904,        Private households,404538,411375,383618,355083
9000,Connecticut,2000,    Government and government enterprises,14663323,15163866,15092351,15141690
9000,Connecticut,2001,      Federal civilian,1262132,1322896,1316403,1353268
9000,Connecticut,2002,      Military,549763,530274,539889,546817
9000,Connecticut,2010,      State and local,12851428,13310696,13236059,13241605
9000,Connecticut,2011,        State government,4717034,4928855,4821694,4705615
9000,Connecticut,2012,        Local government,8134394,8381841,8414365,8535990
10000,Delaware,50,Wages and salaries by place of work (thousands of dollars),23615524,24477517,24641825,25739567
10000,Delaware,81,  Farm wages and salaries,44833,36623,42030,38144
10000,Delaware,82,  Nonfarm wages and salaries,23570691,24440894,24599795,25701423
10000,Delaware,90,    Private nonfarm wages and salaries,19947155,20752289,20834257,21811710
10000,Delaware,100,"      Forestry, fishing, and related activities",(D),(D),(D),(D)
10000,Delaware,101,        Forestry and logging,(D),(D),(D),(D)
10000,Delaware,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
10000,Delaware,103,        Support activities for agriculture and forestry,17573,19558,20758,18507
10000,Delaware,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D)
10000,Delaware,201,        Oil and gas extraction,0,0,0,0
10000,Delaware,202,        Mining (except oil and gas),(D),(D),(D),(D)
10000,Delaware,203,        Support activities for mining,(D),0,0,(D)
10000,Delaware,300,      Utilities,224085,230112,232888,247652
10000,Delaware,400,      Construction,1124589,1173475,1218313,1317338
10000,Delaware,401,        Construction of buildings,286169,284289,300737,321900
10000,Delaware,402,        Heavy and civil engineering construction,161658,167415,173487,183457
10000,Delaware,403,        Specialty trade contractors,676762,721771,744089,811981
10000,Delaware,500,      Manufacturing,1532230,1734424,1543020,1598659
10000,Delaware,510,        Durable goods manufacturing,651762,668554,644594,668039
10000,Delaware,511,          Wood product manufacturing,(D),13917,14889,15370
10000,Delaware,512,          Nonmetallic mineral product manufacturing,25160,26582,30633,34898
10000,Delaware,513,          Primary metal manufacturing,13749,(D),(D),13119
10000,Delaware,514,          Fabricated metal product manufacturing,84122,84298,85925,85159
10000,Delaware,515,          Machinery manufacturing,39529,41847,40017,42355
10000,Delaware,516,          Computer and electronic product manufacturing,271654,275915,278622,292165
10000,Delaware,517,"          Electrical equipment, appliance, and component manufacturing",74599,77871,45601,51114
10000,Delaware,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),7094
10000,Delaware,519,          Other transportation equipment manufacturing,51035,30328,31549,27685
10000,Delaware,521,          Furniture and related product manufacturing,33265,34123,32605,33270
10000,Delaware,522,          Miscellaneous manufacturing,40686,65445,65021,65810
10000,Delaware,530,        Nondurable goods manufacturing,880468,1065870,898426,930620
10000,Delaware,531,          Food manufacturing,318368,341599,354966,378698
10000,Delaware,532,          Beverage and tobacco product manufacturing,19956,17717,18990,20807
10000,Delaware,533,          Textile mills,(D),(D),(D),(D)
10000,Delaware,534,          Textile product mills,4290,4456,4308,4193
10000,Delaware,535,          Apparel manufacturing,2530,2343,2127,2310
10000,Delaware,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
10000,Delaware,537,          Paper manufacturing,44403,48424,53932,58221
10000,Delaware,538,          Printing and related support activities,31152,31243,27215,20793
10000,Delaware,539,          Petroleum and coal products manufacturing,74389,85929,91086,87249
10000,Delaware,541,          Chemical manufacturing,239646,390614,209457,217490
10000,Delaware,542,          Plastics and rubber products manufacturing,98694,97436,86221,87502
10000,Delaware,600,      Wholesale trade,1001547,946504,955886,790887
10000,Delaware,700,      Retail trade,1433303,1508823,1537312,1551080
10000,Delaware,701,        Motor vehicle and parts dealers,324758,342483,343882,347849
10000,Delaware,702,        Furniture and home furnishings stores,64545,69999,74098,76971
10000,Delaware,703,        Electronics and appliance stores,76357,80497,77738,73445
10000,Delaware,704,        Building material and garden equipment and supplies dealers,148062,159291,161474,161140
10000,Delaware,705,        Food and beverage stores,215791,222264,222509,225661
10000,Delaware,706,        Health and personal care stores,123901,130463,137399,136265
10000,Delaware,707,        Gasoline stations,47886,52749,57691,58626
10000,Delaware,708,        Clothing and clothing accessories stores,95838,101036,103108,103930
10000,Delaware,709,"        Sporting goods, hobby, musical instrument, and book stores",35076,36768,39941,40968
10000,Delaware,711,        General merchandise stores,193614,197916,199207,198770
10000,Delaware,712,        Miscellaneous store retailers,55884,56517,58453,60720
10000,Delaware,713,        Nonstore retailers,51591,58840,61812,66735
10000,Delaware,800,      Transportation and warehousing,598382,669318,672956,689409
10000,Delaware,801,        Air transportation,12645,16679,17091,20442
10000,Delaware,802,        Rail transportation,(D),(D),(D),(D)
10000,Delaware,803,        Water transportation,1222,1360,1726,2033
10000,Delaware,804,        Truck transportation,111184,126193,121656,129111
10000,Delaware,805,        Transit and ground passenger transportation,39584,41779,42560,44529
10000,Delaware,806,        Pipeline transportation,(D),(D),(D),(D)
10000,Delaware,807,        Scenic and sightseeing transportation,747,713,756,889
10000,Delaware,808,        Support activities for transportation,115213,119365,116709,118269
10000,Delaware,809,        Couriers and messengers,57303,63578,65717,(D)
10000,Delaware,811,        Warehousing and storage,168731,200512,212166,211739
10000,Delaware,900,      Information,305109,300636,299721,294648
10000,Delaware,901,        Publishing industries (except Internet),47547,48851,52642,55625
10000,Delaware,902,        Motion picture and sound recording industries,6591,6993,7236,7510
10000,Delaware,903,        Broadcasting (except Internet),15075,15172,15452,14662
10000,Delaware,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
10000,Delaware,905,        Telecommunications,135355,130282,134019,136530
10000,Delaware,906,"        Data processing, hosting, and related services",85585,84951,75762,65929
10000,Delaware,907,        Other information services 2/,14956,14387,14610,14392
10000,Delaware,1000,      Finance and insurance,3697322,3858736,3938786,4211233
10000,Delaware,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
10000,Delaware,1002,        Credit intermediation and related activities,2332672,2475192,2571604,2562266
10000,Delaware,1003,"        Securities, commodity contracts, and other financial investments and related activities",762238,811812,832222,1102262
10000,Delaware,1004,        Insurance carriers and related activities,599715,570788,531212,542546
10000,Delaware,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
10000,Delaware,1100,      Real estate and rental and leasing,238658,252002,265924,276753
10000,Delaware,1101,        Real estate,180391,193494,207085,216027
10000,Delaware,1102,        Rental and leasing services,57026,58369,(D),(D)
10000,Delaware,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),1241,139,(D),(D)
10000,Delaware,1200,"      Professional, scientific, and technical services",2918509,3073522,2408250,2629563
10000,Delaware,1300,      Management of companies and enterprises,790546,564684,1112662,1286882
10000,Delaware,1400,      Administrative and support and waste management and remediation services,900162,977799,1010919,1094943
10000,Delaware,1401,        Administrative and support services,833642,904938,935099,1011856
10000,Delaware,1402,        Waste management and remediation services,66520,72861,75820,83087
10000,Delaware,1500,      Educational services,287034,281271,278986,280780
10000,Delaware,1600,      Health care and social assistance,3268766,3475131,3592457,3735109
10000,Delaware,1601,        Ambulatory health care services,1159505,1202756,1237373,1278901
10000,Delaware,1602,        Hospitals,1459067,1580188,1637248,1718326
10000,Delaware,1603,        Nursing and residential care facilities,385454,418899,439062,449633
10000,Delaware,1604,        Social assistance,264740,273288,278774,288249
10000,Delaware,1700,"      Arts, entertainment, and recreation",277629,277257,279078,285804
10000,Delaware,1701,"        Performing arts, spectator sports, and related industries",24792,23231,23154,22646
10000,Delaware,1702,"        Museums, historical sites, and similar institutions",27169,26733,25327,26927
10000,Delaware,1703,"        Amusement, gambling, and recreation industries",225668,227293,230597,236231
10000,Delaware,1800,      Accommodation and food services,725977,784048,830296,852543
10000,Delaware,1801,        Accommodation,89159,101897,102471,105273
10000,Delaware,1802,        Food services and drinking places,636818,682151,727825,747270
10000,Delaware,1900,      Other services (except government and government enterprises),603575,622550,633504,647163
10000,Delaware,1901,        Repair and maintenance,139136,146523,152392,152901
10000,Delaware,1902,        Personal and laundry services,134326,141903,147294,155030
10000,Delaware,1903,"        Religious, grantmaking, civic, professional, and similar organizations",296283,299319,301009,308564
10000,Delaware,1904,        Private households,33830,34805,32809,30668
10000,Delaware,2000,    Government and government enterprises,3623536,3688605,3765538,3889713
10000,Delaware,2001,      Federal civilian,378529,395557,388888,413070
10000,Delaware,2002,      Military,319690,302206,314442,319742
10000,Delaware,2010,      State and local,2925317,2990842,3062208,3156901
10000,Delaware,2011,        State government,1609187,1635644,1675713,1729709
10000,Delaware,2012,        Local government,1316130,1355198,1386495,1427192
11000,District of Columbia,50,Wages and salaries by place of work (thousands of dollars),64669905,67660407,69952389,72782089
11000,District of Columbia,81,  Farm wages and salaries,0,0,0,0
11000,District of Columbia,82,  Nonfarm wages and salaries,64669905,67660407,69952389,72782089
11000,District of Columbia,90,    Private nonfarm wages and salaries,40380579,42708544,44149126,46237501
11000,District of Columbia,100,"      Forestry, fishing, and related activities",14,0,0,0
11000,District of Columbia,101,        Forestry and logging,0,0,0,0
11000,District of Columbia,102,"        Fishing, hunting and trapping",0,0,0,0
11000,District of Columbia,103,        Support activities for agriculture and forestry,14,0,0,0
11000,District of Columbia,200,"      Mining, quarrying, and oil and gas extraction",0,0,0,0
11000,District of Columbia,201,        Oil and gas extraction,0,0,0,0
11000,District of Columbia,202,        Mining (except oil and gas),0,0,0,0
11000,District of Columbia,203,        Support activities for mining,0,0,0,0
11000,District of Columbia,300,      Utilities,188898,206672,214062,228497
11000,District of Columbia,400,      Construction,955869,954583,1008081,(D)
11000,District of Columbia,401,        Construction of buildings,308809,321642,313814,330039
11000,District of Columbia,402,        Heavy and civil engineering construction,202736,183310,206559,(D)
11000,District of Columbia,403,        Specialty trade contractors,444324,449631,487708,569986
11000,District of Columbia,500,      Manufacturing,98338,105793,113776,(D)
11000,District of Columbia,510,        Durable goods manufacturing,34509,41513,52528,(D)
11000,District of Columbia,511,          Wood product manufacturing,(D),0,0,0
11000,District of Columbia,512,          Nonmetallic mineral product manufacturing,6009,7418,8288,7910
11000,District of Columbia,513,          Primary metal manufacturing,(D),1203,(D),(D)
11000,District of Columbia,514,          Fabricated metal product manufacturing,3632,4683,3971,3765
11000,District of Columbia,515,          Machinery manufacturing,(D),(D),(D),(D)
11000,District of Columbia,516,          Computer and electronic product manufacturing,8216,(D),(D),17079
11000,District of Columbia,517,"          Electrical equipment, appliance, and component manufacturing",(D),(D),(D),(D)
11000,District of Columbia,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0
11000,District of Columbia,519,          Other transportation equipment manufacturing,0,0,0,0
11000,District of Columbia,521,          Furniture and related product manufacturing,(D),(D),(D),(D)
11000,District of Columbia,522,          Miscellaneous manufacturing,(D),(D),8357,4443
11000,District of Columbia,530,        Nondurable goods manufacturing,63829,64280,61248,(D)
11000,District of Columbia,531,          Food manufacturing,3448,3941,6529,8512
11000,District of Columbia,532,          Beverage and tobacco product manufacturing,(D),(D),(D),(D)
11000,District of Columbia,533,          Textile mills,502,612,531,870
11000,District of Columbia,534,          Textile product mills,554,880,971,(D)
11000,District of Columbia,535,          Apparel manufacturing,942,1302,1001,1101
11000,District of Columbia,536,          Leather and allied product manufacturing,(D),0,0,0
11000,District of Columbia,537,          Paper manufacturing,(D),(D),(D),(D)
11000,District of Columbia,538,          Printing and related support activities,16632,16425,18029,16357
11000,District of Columbia,539,          Petroleum and coal products manufacturing,0,0,0,0
11000,District of Columbia,541,          Chemical manufacturing,38884,35644,30506,28691
11000,District of Columbia,542,          Plastics and rubber products manufacturing,(D),(D),(D),(D)
11000,District of Columbia,600,      Wholesale trade,594411,590043,594047,613154
11000,District of Columbia,700,      Retail trade,713898,764741,828583,845631
11000,District of Columbia,701,        Motor vehicle and parts dealers,7586,6686,6757,5839
11000,District of Columbia,702,        Furniture and home furnishings stores,24665,25957,27069,27683
11000,District of Columbia,703,        Electronics and appliance stores,20155,25050,49069,49441
11000,District of Columbia,704,        Building material and garden equipment and supplies dealers,79753,75428,84412,73169
11000,District of Columbia,705,        Food and beverage stores,193043,215938,222185,237635
11000,District of Columbia,706,        Health and personal care stores,103571,113490,120214,121647
11000,District of Columbia,707,        Gasoline stations,13021,13359,13670,13915
11000,District of Columbia,708,        Clothing and clothing accessories stores,79414,82773,83391,84813
11000,District of Columbia,709,"        Sporting goods, hobby, musical instrument, and book stores",21936,26896,27342,27886
11000,District of Columbia,711,        General merchandise stores,76733,85568,92152,102357
11000,District of Columbia,712,        Miscellaneous store retailers,46908,49866,46392,50190
11000,District of Columbia,713,        Nonstore retailers,47113,43730,55930,51056
11000,District of Columbia,800,      Transportation and warehousing,299804,335628,343687,351794
11000,District of Columbia,801,        Air transportation,16033,21261,27541,13478
11000,District of Columbia,802,        Rail transportation,165558,176898,173562,179175
11000,District of Columbia,803,        Water transportation,(D),(D),(D),(D)
11000,District of Columbia,804,        Truck transportation,6195,15155,17896,15393
11000,District of Columbia,805,        Transit and ground passenger transportation,44263,46675,48096,55612
11000,District of Columbia,806,        Pipeline transportation,(D),(D),(D),(D)
11000,District of Columbia,807,        Scenic and sightseeing transportation,9905,17719,17985,21808
11000,District of Columbia,808,        Support activities for transportation,17355,14769,15048,21290
11000,District of Columbia,809,        Couriers and messengers,(D),(D),(D),(D)
11000,District of Columbia,811,        Warehousing and storage,(D),(D),(D),(D)
11000,District of Columbia,900,      Information,2081005,2088822,2157378,2340201
11000,District of Columbia,901,        Publishing industries (except Internet),585500,553175,587458,697692
11000,District of Columbia,902,        Motion picture and sound recording industries,74552,80252,72698,60722
11000,District of Columbia,903,        Broadcasting (except Internet),594945,630375,639972,677798
11000,District of Columbia,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
11000,District of Columbia,905,        Telecommunications,330103,281538,276851,269296
11000,District of Columbia,906,"        Data processing, hosting, and related services",46448,48838,58391,58083
11000,District of Columbia,907,        Other information services 2/,449457,494644,522008,576610
11000,District of Columbia,1000,      Finance and insurance,2368183,2534915,2566439,2711335
11000,District of Columbia,1001,        Monetary Authorities-central bank,0,0,(D),(D)
11000,District of Columbia,1002,        Credit intermediation and related activities,923803,1008693,1060074,1100550
11000,District of Columbia,1003,"        Securities, commodity contracts, and other financial investments and related activities",896000,903531,931552,1002140
11000,District of Columbia,1004,        Insurance carriers and related activities,545777,618141,568127,596083
11000,District of Columbia,1005,"        Funds, trusts, and other financial vehicles",2603,4550,(D),(D)
11000,District of Columbia,1100,      Real estate and rental and leasing,1130061,1157097,1195910,1324021
11000,District of Columbia,1101,        Real estate,1091134,1121913,1160811,1287529
11000,District of Columbia,1102,        Rental and leasing services,(D),(D),34820,(D)
11000,District of Columbia,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),(D),(D),279,(D)
11000,District of Columbia,1200,"      Professional, scientific, and technical services",13876863,14574819,15272739,15931790
11000,District of Columbia,1300,      Management of companies and enterprises,502291,638776,541898,596732
